Genotype Germplasm Treatment Compartment Block Plot Lasiosphaeriaceae Chaetomiaceae Pezizomycotina_fam_Incertae_sedis Sordariaceae Trichosphaeriaceae Bartaliniaceae Xylariales_fam_Incertae_sedis Chaetosphaeriaceae Myrmecridiaceae Microascales_fam_Incertae_sedis Microascaceae Togniniaceae Periconiaceae Herpotrichiellaceae Cladosporiaceae Mycosphaerellaceae Leotiaceae Piskurozymaceae Pyronemataceae Sanchytriaceae Sympoventuriaceae Chytridiaceae Mortierellaceae Chrysozymaceae Mrakiaceae Rhizophydiaceae Geastraceae Ceratobasidiaceae Rhizopodaceae Entolomataceae Strophariaceae Ganodermataceae Cantharellales_fam_Incertae_sedis Piptocephalidaceae Phaeosphaeriaceae Gymnoascaceae Pleosporaceae Didymosphaeriaceae Thyridariaceae Stachybotryaceae Bionectriaceae Hypocreales_fam_Incertae_sedis Aspergillaceae Arachnomycetaceae Trichocomaceae Myxotrichaceae Hyaloscyphaceae Pseudeurotiaceae Onygenales_fam_Incertae_sedis Sordariales_fam_Incertae_sedis Glomerellaceae Pezizaceae Clavicipitaceae Hypocreaceae Nectriaceae Cordycipitaceae Helotiaceae Niessliaceae Ophiocordycipitaceae
D_S98_3 X98 Inbred_line D Rhizosphere 3 P10 165 203 1339 0 3 0 73 45 7 0 0 34 0 32 0 0 0 124 0 0 0 46 94 0 7 0 0 0 6427 288 0 0 25 0 0 0 0 0 0 18 1357 1342 2834 0 74397 5 0 321 2 0 0 0 378 224 1117 186 48 74 10
D_S99_1 X99 Inbred_line D Rhizosphere 1 P01 293 147 124 4 0 11 223 13 159 0 0 172 21 403 7 10 0 1232 27 0 13 12 1451 34 0 0 4 98 242 3 0 2 264 440 38 31 6 9 17 54 2075 11152 24343 0 6711 6 0 1998 12 14 0 0 162 914 4425 0 142 7 121
D_S99_2 X99 Inbred_line D Rhizosphere 2 P01 66 70 515 0 0 2 80 5 93 0 8 63 8 124 0 0 0 209 2 0 0 0 337 7 5 0 0 12 5216 13 0 0 5 14 2 4 120 0 5 12 549 4157 4454 0 99801 0 0 418 0 12 4 0 323 1187 1327 18 27 28 0
D_S99_3 X99 Inbred_line D Rhizosphere 3 P01 76 98 484 10 0 7 56 7 13 3 5 80 0 28 0 0 0 177 0 0 0 8 214 0 0 0 2 8 730 23 0 2 88 10 0 2 0 0 0 7 508 7437 7081 0 65155 8 7 524 3 0 3 0 166 295 1215 17 59 16 6
LN_S1_1 X1 Landrace LN Rhizosphere 1 P12 273 349 1106 10 5 65 295 34 96 7 29 13 4 437 0 8 2 147 0 0 3 10 865 34 6 0 0 232 5887 0 0 0 150 10 41 4 0 3 48 149 470 2659 2736 3 76788 12 10 1061 5 0 13 0 237 3223 2427 37 289 55 0
LN_S1_2 X1 Landrace LN Rhizosphere 2 P12 237 542 3325 30 31 32 248 32 48 0 5 19 14 412 0 8 8 1169 61 0 11 35 861 43 2 49 5 1448 5291 0 0 10 742 24 0 40 0 3 42 161 933 2534 2841 0 62403 9 0 4477 0 2 23 0 239 1047 2607 3 196 61 94
LN_S1_3 X1 Landrace LN Rhizosphere 3 P12 60 343 6811 0 0 10 23 6 48 0 0 13 0 24 0 0 0 357 0 0 21 10 95 6 0 0 0 0 962 10 0 0 177 3 5 0 0 3 6 46 221 1484 1938 5 91118 4 0 423 0 0 0 399 150 670 1212 75 35 15 34
LN_S10_1 X10 Landrace LN Rhizosphere 1 P07 143 166 1651 7 0 22 102 7 64 0 15 13 0 260 0 15 0 380 7 0 6 0 931 23 3 0 0 29 37423 0 0 0 0 37 11 7 0 2 19 126 1663 1198 2100 0 35680 13 0 2599 0 0 0 8 584 942 3032 59 206 251 0
LN_S10_2 X10 Landrace LN Rhizosphere 2 P07 135 884 5868 18 0 43 71 15 177 2 9 10 11 253 0 0 5 1350 10 70 8 3211 559 41 6 0 0 2 1655 0 0 5 8 21 0 9 0 0 28 241 814 2783 2598 2 56040 10 2 1428 10 0 0 2 167 766 9863 26 79 30 12
LN_S10_3 X10 Landrace LN Rhizosphere 3 P07 19 305 1242 0 0 0 51 5 27 0 10 8 0 34 0 0 0 288 8 0 12 729 113 16 30 0 0 0 4165 8 0 0 46 0 0 3 0 5 13 37 368 5016 2662 3 72104 0 0 750 0 0 0 66 151 13756 2646 392 23 135 31
LN_S100_1 X100 Inbred_line LN Rhizosphere 1 P12 79 498 384 6 4 36 75 2 82 2 3 10 0 153 10 0 0 313 18 0 4 5 758 24 19 4 0 0 11 0 0 0 16 13 0 4 0 0 9 50 3314 1286 11232 5 23558 4 6 869 0 0 0 0 214 503 5350 3 126 27 0
LN_S100_2 X100 Inbred_line LN Rhizosphere 2 P12 12 231 1244 4 0 0 68 0 25 0 4 0 0 20 0 2 0 127 16 3 6 10 222 5 0 0 0 391 357 0 0 0 20 0 2 3 0 0 0 17 498 2732 8996 2 91329 0 0 751 0 4 0 3 123 405 1769 109 13 27 18
LN_S100_3 X100 Inbred_line LN Rhizosphere 3 P12 19 129 527 0 2 8 42 0 19 0 0 0 0 15 0 0 0 162 0 0 0 338 61 7 0 0 0 0 1838 0 0 0 20 4 0 0 11 0 8 5 207 1396 2108 0 107952 0 0 378 0 0 0 14 55 325 2078 161 14 19 0
LN_S101_1 X101 Inbred_line LN Rhizosphere 1 P02 79 197 437 18 23 25 53 0 259 3 15 14 8 208 10 0 0 756 22 22 23 9 767 36 0 6 6 12 61 0 0 3 335 43 12 2 0 2 51 73 850 3409 3992 3 51909 5 6 6071 0 0 0 0 341 749 3528 0 192 39 0
LN_S101_2 X101 Inbred_line LN Rhizosphere 2 P02 50 807 2932 10 0 0 45 0 11 0 7 0 0 35 7 0 0 288 6 0 4 322 308 9 383 0 0 3 368 0 0 0 4 30 4 0 0 0 7 101 695 9193 5276 0 92895 0 0 808 2 0 6 15 92 1158 2437 24 53 11 9
LN_S101_3 X101 Inbred_line LN Rhizosphere 3 P02 30 1120 4425 0 0 6 38 5 35 0 5 0 0 93 0 0 0 311 6 4 7 107 170 10 3 0 0 0 1055 0 0 9 407 14 0 0 15 0 4 63 238 3177 4283 0 78261 4 0 962 0 0 0 72 113 1827 785 270 48 306 0
LN_S102_1 X102 Inbred_line LN Rhizosphere 1 P02 50 165 459 4 6 36 99 16 122 4 0 5 12 209 0 9 3 460 8 13 19 931 1027 19 0 0 0 0 6 0 0 2 59 26 0 6 0 5 21 56 528 2647 10193 6 71155 5 4 3389 2 0 0 3 137 573 3391 4 176 23 0
LN_S102_2 X102 Inbred_line LN Rhizosphere 2 P02 31 62 1021 0 0 0 33 4 3 0 0 0 0 47 3 0 0 68 0 0 3 18 31 3 0 0 0 8 575 0 0 0 0 0 0 0 0 0 4 8 142 1718 3575 0 75008 0 0 226 0 0 0 2 56 198 549 0 18 27 4
LN_S102_3 X102 Inbred_line LN Rhizosphere 3 P02 11 1606 8042 0 25 5 118 9 35 0 0 0 0 26 2 0 0 344 0 9 0 6 190 24 0 0 0 0 663 0 0 0 3 14 0 0 3 0 15 16 128 3006 4903 0 67699 2 0 920 0 0 0 7 76 346 867 87 32 40 0
LN_S103_1 X103 Inbred_line LN Rhizosphere 1 P13 38 111 332 21 3 39 32 0 1884 0 0 0 0 305 0 0 0 178 28 0 6 1087 338 23 0 0 3 0 0 0 0 0 11 17 0 9 0 0 14 61 489 12585 1786 2 68391 2 2 754 0 0 0 0 98 733 1079 0 79 10 0
LN_S103_2 X103 Inbred_line LN Rhizosphere 2 P13 26 258 1091 0 0 4 38 4 30 0 0 0 0 92 0 0 0 151 9 0 0 5 57 2 0 0 0 57 418 0 0 0 0 0 0 0 0 0 0 27 334 26790 2816 0 70828 2 0 1951 0 0 0 248 64 983 1141 11 16 109 0
LN_S103_3 X103 Inbred_line LN Rhizosphere 3 P13 13 42 361 0 0 0 21 0 33 0 0 0 0 268 0 0 0 134 0 0 0 8 31 11 0 0 0 0 634 0 0 0 5 0 0 0 14 0 0 34 115 53817 1216 0 42743 0 0 245 0 0 0 26 58 194 1037 213 7 13 0
LN_S104_1 X104 Inbred_line LN Rhizosphere 1 P02 178 103 109 0 0 17 96 10 35 0 0 0 0 153 0 8 3 390 6 0 8 685 689 30 14 0 2 7650 24 0 0 0 23 24 12 17 6 0 8 27 771 5376 4755 4 63566 2 3 1226 0 0 0 0 137 1631 1464 0 116 24 0
LN_S104_2 X104 Inbred_line LN Rhizosphere 2 P02 59 651 5895 0 0 3 74 2 19 0 8 7 0 39 0 0 0 110 0 0 0 62 184 13 13 0 0 0 3342 0 0 0 2 0 0 0 0 0 4 18 1884 7134 2555 0 82129 0 0 871 0 0 23 7 115 452 909 101 29 19 2
LN_S104_3 X104 Inbred_line LN Rhizosphere 3 P02 27 240 1250 6 0 7 43 21 55 0 2 10 0 144 0 0 0 355 11 0 0 43 147 5 8 0 4 0 9738 0 0 7 56 26 2 3 9 0 9 23 323 3783 29813 10 53359 3 0 1855 0 0 0 156 97 591 1165 717 26 18 0
LN_S105_1 X105 Inbred_line LN Rhizosphere 1 P07 47 530 388 0 0 7 106 7 46 4 0 4 0 72 11 3 0 268 5 6 4 5 205 18 0 0 0 28 0 0 0 0 6 0 109 0 2 0 3 23 317 24205 2659 5 43483 0 0 469 0 2 0 243 110 359 1568 33 47 15 0
LN_S105_2 X105 Inbred_line LN Rhizosphere 2 P07 69 220 1516 0 0 13 163 2 31 0 31 13 4 33 7 0 0 102 6 0 0 33 430 0 2 0 0 276 3198 18 0 0 0 0 13 0 2 0 16 39 865 1942 7906 0 45073 0 0 336 0 3 3 0 251 826 2167 357 78 41 0
LN_S105_3 X105 Inbred_line LN Rhizosphere 3 P07 0 223 875 0 0 0 7 3 16 0 0 0 0 15 0 0 0 106 2 0 4 34 314 2 0 0 0 0 14471 0 0 0 2 8 0 0 10 0 3 17 227 6452 6238 0 45025 0 0 585 0 0 0 4 449 1804 495 4419 11 14 3
LN_S106_1 X106 Inbred_line LN Rhizosphere 1 P07 98 155 745 5 0 5 141 3 264 0 0 6 0 71 0 0 0 136 8 0 0 4 261 24 0 0 0 31 7 0 0 2 30 0 2 3 0 2 2 25 415 4075 2565 0 76418 0 0 438 0 2 0 164 116 430 1073 16 68 34 0
LN_S106_2 X106 Inbred_line LN Rhizosphere 2 P07 14 245 1112 6 0 0 38 0 15 0 0 6 0 23 0 0 0 107 0 0 0 0 75 26 0 0 0 0 550 0 0 0 3 0 75 0 0 0 0 14 417 4718 4309 2 94828 2 0 624 0 0 0 0 86 2386 876 57 18 8 3
LN_S106_3 X106 Inbred_line LN Rhizosphere 3 P07 25 204 820 0 6 10 66 0 23 0 4 0 0 21 0 4 0 166 0 0 7 28 89 17 0 0 0 0 1764 0 0 7 9 8 0 0 19 0 3 31 171 4259 2098 0 82495 0 0 596 0 0 0 49 63 529 942 198 27 38 0
LN_S107_1 X107 Inbred_line LN Rhizosphere 1 P13 72 228 666 14 0 48 162 7 72 0 2 0 10 402 0 4 11 616 0 0 14 13 652 28 0 0 3 20 7 0 0 17 12 30 0 9 4 2 13 57 577 1265 10854 0 18092 0 0 1552 0 0 0 0 426 40362 3055 15 163 183 0
LN_S107_2 X107 Inbred_line LN Rhizosphere 2 P13 36 162 1245 0 0 8 54 0 8 0 0 0 0 32 2 0 0 58 0 0 2 0 165 9 0 0 0 12 1696 0 0 0 676 0 0 0 0 0 0 13 1490 8909 4318 2 59901 4 0 477 0 0 0 0 65 746 683 18 7 19 4
LN_S107_3 X107 Inbred_line LN Rhizosphere 3 P13 151 853 13697 19 17 10 67 7 273 0 11 0 0 34 11 5 0 664 20 5 24 38 575 19 0 0 0 0 2692 0 0 6 5 7 13 0 20 0 23 55 3188 5856 15783 16 61271 6 0 2129 0 2 22 1349 204 1735 3117 788 126 63 0
LN_S108_1 X108 Inbred_line LN Rhizosphere 1 P07 413 409 645 17 12 42 130 23 482 0 0 43 17 945 0 8 0 1493 71 65 55 13 715 383 3 0 8 42 935 0 0 24 842 68 37 11 0 3 48 165 1918 2837 2475 4 27593 3 9 4570 3 0 6 2 578 1900 8359 225 309 60 0
LN_S108_2 X108 Inbred_line LN Rhizosphere 2 P07 58 275 825 0 0 0 33 0 16 0 0 2 0 30 0 0 0 58 0 0 0 2 53 0 4 0 0 0 1241 0 0 2 3 0 0 0 0 0 4 9 2522 22704 3849 0 39435 5 0 190 0 0 0 3 73 739 657 305 11 11 0
LN_S108_3 X108 Inbred_line LN Rhizosphere 3 P07 44 73 547 0 0 5 27 0 139 0 5 0 0 64 0 0 0 381 3 0 6 20 177 0 0 0 0 0 8829 0 0 0 2 9 0 0 0 7 0 46 836 1210 4301 3 65528 0 0 717 0 0 4 20 93 3573 1992 81 42 64 0
LN_S109_1 X109 Hybrid LN Rhizosphere 1 P13 93 320 306 5 0 17 222 9 72 0 0 25 15 124 4 4 0 347 15 0 11 112 481 30 4 6 2 22 13 0 0 0 57 11 17 6 0 0 10 36 7924 7347 21993 0 49821 4 0 1737 0 0 4 148 144 641 2530 30 254 824 0
LN_S109_2 X109 Hybrid LN Rhizosphere 2 P13 45 216 1499 10 0 5 64 0 6 0 0 0 0 46 0 0 0 119 5 0 0 7 133 4 7 2 0 0 859 0 0 0 5 0 0 0 3 0 0 38 1544 10834 2051 2 89601 2 0 1046 0 0 0 18 168 734 1560 55 29 20 0
LN_S109_3 X109 Hybrid LN Rhizosphere 3 P13 37 301 3808 11 0 110 145 19 40 0 2 2 0 51 0 0 0 665 15 0 12 607 239 39 0 0 0 0 1072 0 0 0 18 30 6 6 3 0 13 32 464 14592 4911 0 81529 5 0 2262 0 0 0 224 121 1177 1505 112 80 814 0
LN_S11_1 X11 Landrace LN Rhizosphere 1 P07 125 176 645 12 4 12 137 22 57 0 21 7 7 200 0 13 0 338 10 0 0 0 693 12 6 0 0 2609 6607 0 0 0 105 4 13 27 3 2 19 70 1257 775 1598 0 52299 0 4 873 0 0 2 5 160 14004 3529 5 117 63 0
LN_S11_2 X11 Landrace LN Rhizosphere 2 P07 85 237 3137 0 4 14 68 13 36 0 0 0 4 32 0 0 0 233 0 0 6 40 150 8 0 0 3 3 5607 0 0 4 0 34 0 0 0 2 13 49 476 10285 6595 0 59987 10 0 1368 0 0 4 0 97 483 1492 70 51 22 16
LN_S11_3 X11 Landrace LN Rhizosphere 3 P07 83 338 1515 9 0 0 40 3 5 0 15 0 0 25 3 0 0 312 0 0 0 15 119 292 0 2 8 0 6457 39 0 0 5 0 0 0 2 0 12 28 455 12228 1468 3 66409 0 0 651 0 2 0 154 167 653 920 368 16 43 51
LN_S110_1 X110 Hybrid LN Rhizosphere 1 P12 186 106 372 5 0 13 157 10 48 0 9 5 9 72 0 0 0 143 7 0 0 21 171 7 0 0 0 453 8 0 0 0 48 3 5 0 0 0 4 43 528 2488 1910 0 86612 0 0 585 0 0 3 9 120 456 1460 39 66 76 0
LN_S110_2 X110 Hybrid LN Rhizosphere 2 P12 59 192 1050 0 0 3 95 10 12 0 5 0 0 37 0 0 0 143 0 0 3 11 98 5 0 0 0 3 241 0 0 2 4 0 0 0 3 0 5 33 1011 5531 1769 0 91892 4 0 658 0 0 5 0 83 361 1159 3 35 5 2
LN_S110_3 X110 Hybrid LN Rhizosphere 3 P12 22 89 988 0 0 3 62 0 30 0 6 0 5 20 853 0 0 153 3 0 0 89 93 4 0 0 0 230 1653 0 0 0 0 0 4 0 29 196 0 4 1828 4232 19120 0 58706 0 0 390 2 0 0 116 108 641 7170 124 18 54 0
LN_S111_1 X111 Hybrid LN Rhizosphere 1 P12 94 75 639 0 0 9 565 0 59 0 7 0 10 22 0 0 0 34 0 0 3 10 64 0 0 0 0 29 5481 95 0 0 0 3 9 0 0 0 0 18 594 3305 3486 0 38927 0 0 206 0 0 0 0 389 304 1733 43 23 27 53
LN_S111_2 X111 Hybrid LN Rhizosphere 2 P12 107 53 409 0 0 10 665 11 47 0 25 14 0 24 0 3 0 65 0 0 0 437 57 0 0 0 0 170 11400 13 0 0 0 0 2 0 0 0 4 5 4826 1110 1655 0 50348 0 0 183 0 0 2 0 523 978 1209 153 34 0 0
LN_S111_3 X111 Hybrid LN Rhizosphere 3 P12 5 54 368 2 0 6 10 0 8 0 4 0 0 42 10 0 0 113 0 0 4 2 298 7 0 0 0 0 17524 0 0 0 8 0 10 0 4 0 0 10 440 3207 2035 0 69803 3 0 508 0 2 0 33 369 699 1286 940 23 21 0
LN_S112_1 X112 Hybrid LN Rhizosphere 1 P13 307 110 421 2 0 8 209 9 74 0 3 9 11 234 0 0 0 450 0 0 4 2 482 54 0 0 0 140 47 0 0 0 43 4 6 0 2 0 12 20 6740 4188 4008 0 69603 3 0 611 0 0 0 18 113 659 2714 3 110 27 0
LN_S112_2 X112 Hybrid LN Rhizosphere 2 P13 17 238 998 0 0 6 51 3 8 0 0 6 0 31 0 3 0 169 0 0 0 71 258 7 5 0 0 0 554 0 0 0 0 0 0 0 0 0 3 42 525 28215 2811 0 75426 0 0 903 0 2 0 242 136 235 717 29 18 13 0
LN_S112_3 X112 Hybrid LN Rhizosphere 3 P13 45 284 646 10 0 0 54 2 11 0 8 0 0 14 13 0 0 280 9 0 12 59 148 4 0 0 0 2 1348 0 0 8 13 7 6 5 0 3 0 41 303 3898 4179 0 106093 0 0 590 0 3 0 23 91 379 885 82 20 139 0
LN_S113_1 X113 Hybrid LN Rhizosphere 1 P07 104 429 381 16 7 28 92 3 175 0 0 16 0 88 0 10 3 250 28 0 0 54 769 15 27 0 0 17 6 0 0 0 23 10 7 2 0 0 11 22 783 2245 1649 0 79775 4 5 856 0 0 0 0 161 527 1693 0 73 27 0
LN_S113_2 X113 Hybrid LN Rhizosphere 2 P07 77 245 755 0 0 3 52 2 29 0 0 11 0 33 0 0 0 174 17 0 7 96 121 5 0 0 0 19 407 0 0 13 234 6 0 0 0 0 7 20 1113 11119 3719 3 84483 5 5 943 0 0 5 0 111 571 1125 103 54 26 0
LN_S113_3 X113 Hybrid LN Rhizosphere 3 P07 54 276 2224 35 9 7 45 2 66 0 0 0 9 85 0 7 2 493 11 0 0 162 402 11 0 0 0 0 878 0 0 0 14 8 3 0 9 0 10 37 1100 6723 3954 2 73774 0 2 2309 2 0 0 328 130 813 1800 124 63 160 0
LN_S114_1 X114 Hybrid LN Rhizosphere 1 P02 72 130 622 0 0 17 49 0 31 0 5 12 0 167 0 8 0 306 0 0 15 3 323 37 0 0 0 895 6 0 0 6 16 0 7 10 0 0 35 80 288 8692 5311 0 54761 0 3 823 0 0 0 0 162 611 1409 0 101 22 0
LN_S114_2 X114 Hybrid LN Rhizosphere 2 P02 62 358 2309 15 0 4 116 6 48 0 5 0 0 54 0 0 0 143 13 0 0 21 119 8 0 0 0 40 201 2 0 0 22 0 0 0 0 0 5 22 783 5532 5146 4 100860 13 0 1081 0 4 0 0 237 2248 1569 179 28 37 37
LN_S114_3 X114 Hybrid LN Rhizosphere 3 P02 14 399 1499 0 4 3 117 3 25 0 6 0 13 45 6 0 0 249 10 11 0 13 89 11 0 0 0 3 3299 0 0 0 0 23 0 0 0 13 0 106 128 2032 3785 0 69063 0 0 722 0 0 0 75 152 1448 921 47 18 672 0
LN_S115_1 X115 Hybrid LN Rhizosphere 1 P12 63 227 449 0 0 32 258 5 122 5 0 12 17 218 10 26 0 744 90 43 28 13 615 83 0 14 0 42 5 0 0 7 2667 39 15 0 15 0 13 33 479 1729 8678 7 25838 8 0 1675 2 0 0 0 223 521 5451 0 238 53 0
LN_S115_2 X115 Hybrid LN Rhizosphere 2 P12 84 270 1141 21 3 9 81 12 66 0 9 19 0 48 0 0 0 380 5 0 0 14 181 11 0 0 0 33 169 0 0 5 0 9 0 11 0 0 6 31 813 6568 3893 8 70576 6 2 2541 0 0 2 68 195 428 1801 32 47 16 4
LN_S115_3 X115 Hybrid LN Rhizosphere 3 P12 15 161 740 0 0 2 63 0 38 0 0 6 0 61 0 0 0 307 0 0 6 8 201 4 2 2 0 0 3778 0 0 0 17 0 14 0 0 0 11 32 222 2810 2779 0 106420 0 2 980 0 0 0 15 188 352 2056 209 49 37 0
LN_S116_1 X116 Hybrid LN Rhizosphere 1 P13 137 106 191 0 3 10 119 8 106 0 3 3 0 220 0 0 0 522 24 0 18 13 356 42 0 0 12 19 12 0 0 0 29 17 10 12 0 3 73 46 1067 1144 3839 4 36141 0 5 953 0 0 0 0 295 440 2877 0 115 14 0
LN_S116_2 X116 Hybrid LN Rhizosphere 2 P13 68 250 848 0 4 7 73 6 10 0 0 0 0 190 0 0 0 448 13 0 2 14 157 30 0 0 4 166 21 0 0 0 0 0 0 6 0 0 8 19 331 8420 2606 8 75588 11 0 762 0 0 0 8 98 491 2015 0 68 67 4
LN_S116_3 X116 Hybrid LN Rhizosphere 3 P13 31 150 3309 0 0 15 42 5 35 0 9 0 0 39 14 0 0 624 31 2 11 7 211 12 2 0 0 0 12131 0 0 6 0 7 53 0 2 3 9 19 1002 2191 4653 2 90814 0 0 1038 0 0 0 17 388 451 1578 167 28 67 0
LN_S117_1 X117 Hybrid LN Rhizosphere 1 P02 357 550 913 14 10 54 196 14 112 0 3 12 5 154 0 19 0 391 22 0 0 12 1520 50 16 0 0 251 31 0 0 7 76 8 327 14 447 0 34 121 4736 2970 7107 14 60553 8 12 1630 0 0 5 3 258 612 4071 0 241 25 12
LN_S117_2 X117 Hybrid LN Rhizosphere 2 P02 84 550 1737 0 0 13 67 9 48 0 0 0 0 82 0 0 0 129 6 0 0 7 149 19 0 0 0 2073 509 0 0 0 0 10 0 0 0 0 3 33 403 7980 2046 0 79842 0 0 765 0 0 5 8 144 835 4900 12 59 24 0
LN_S117_3 X117 Hybrid LN Rhizosphere 3 P02 9 61 438 0 0 5 21 2 20 0 0 0 2 73 21 0 0 243 0 5 9 50 134 5 0 0 0 0 2957 0 0 5 0 0 0 0 2 4 8 15 689 3538 6366 0 71875 3 0 6087 0 0 0 12 135 2600 3034 226 33 40 0
LN_S118_1 X118 Hybrid LN Rhizosphere 1 P13 111 318 991 2 5 22 183 7 27 0 3 8 5 79 0 6 0 137 8 0 7 15 312 9 0 0 0 18 2 0 0 2 15 0 6 5 2 0 18 58 457 13051 1531 3 57665 0 0 5848 0 0 6 5 102 228 1296 66 75 0 0
LN_S118_2 X118 Hybrid LN Rhizosphere 2 P13 85 381 1475 9 3 15 102 6 168 0 5 3 6 56 0 4 2 188 12 0 0 517 168 12 0 0 2 11 509 0 0 0 0 0 0 2 10 0 4 16 633 16636 3291 6 59003 8 0 2451 0 0 19 7 168 473 2257 117 49 18 0
LN_S118_3 X118 Hybrid LN Rhizosphere 3 P13 4 583 5137 60 3 15 54 7 50 0 160 0 0 38 9 0 0 294 18 0 15 39 101 0 2 0 0 0 568 0 0 0 148 13 9 6 7 4 8 34 196 2676 3937 6 75941 0 0 1183 0 0 7 45 107 379 1322 56 44 220 0
LN_S119_1 X119 Teosinte LN Rhizosphere 1 P13 827 1524 7929 0 64 106 253 29 113 5 11 28 29 1528 9 21 0 1665 55 0 94 12 3102 108 7 47 11 24 13 0 0 18 9 88 34 21 16 42 69 267 1538 11473 5561 15 8347 18 4 10802 0 0 0 130 711 1315 6305 42 618 59 2
LN_S119_2 X119 Teosinte LN Rhizosphere 2 P13 82 2807 2639 0 0 6 52 6 354 0 0 9 0 83 3 0 7 782 17 19 8 456 285 67 0 0 4 19 443 0 0 0 0 39 6 0 4 0 28 39 988 7461 10402 10 43472 13 0 2138 0 0 0 4 1019 934 3510 114 41 91 4
LN_S119_3 X119 Teosinte LN Rhizosphere 3 P13 448 11696 16093 21 5 31 143 55 55 0 31 20 0 71 11 9 0 933 4 0 37 17 617 20 8 0 0 30 337 0 0 9 5 69 17 13 9 2 32 113 915 10230 10110 12 34662 22 4 3914 4 0 5 55 455 954 2445 83 207 71 2
LN_S12_1 X12 Landrace LN Rhizosphere 1 P02 113 98 338 18 4 52 157 9 231 4 9 8 23 189 6 11 0 477 81 0 10 4 575 31 6 0 0 11 381 0 0 4 0 10 9 2 0 0 37 42 915 851 6108 10 5417 0 9 4777 0 9 18 0 290 1144 4306 11 254 5 0
LN_S12_2 X12 Landrace LN Rhizosphere 2 P02 85 1111 929 0 6 20 152 32 33 3 0 12 10 60 5 0 0 660 9 10 0 790 381 5 2 0 0 31 15388 0 0 0 56 24 3 0 0 0 27 57 1160 2678 2365 0 79843 7 6 703 3 0 4 0 227 510 4311 37 154 19 11
LN_S12_3 X12 Landrace LN Rhizosphere 3 P02 59 311 1340 0 0 13 38 6 57 0 7 14 0 140 0 4 0 553 0 0 9 27 148 8 6 0 2 0 2027 5 0 0 0 7 7 0 0 216 43 23 299 3628 3598 0 73904 6 0 1953 2 0 0 263 237 867 1942 572 98 19 33
LN_S120_1 X120 Teosinte LN Rhizosphere 1 P07 684 1871 1363 88 11 148 556 21 232 13 84 10 30 632 27 45 25 3745 13 0 96 46 3500 190 20 0 0 32 45 0 0 5 8 210 70 14 17 18 218 167 2038 3805 8042 41 6781 5 9 12259 11 0 0 0 663 2877 10233 2 716 22 0
LN_S120_2 X120 Teosinte LN Rhizosphere 2 P07 135 611 1685 0 3 12 62 19 20 0 7 0 0 249 0 0 9 815 42 9 26 250 347 89 11 0 0 648 311 0 0 19 33 5 8 10 0 0 57 33 1075 13571 13158 10 21812 12 0 8855 0 0 0 0 277 1472 2538 37 168 57 0
LN_S120_3 X120 Teosinte LN Rhizosphere 3 P07 270 947 2223 51 5 17 132 21 49 0 20 37 12 102 19 17 5 1991 23 28 45 21 1294 85 6 0 10 53 711 0 0 11 19 38 31 16 44 5 90 122 583 3065 8756 2 44833 20 7 10628 3 0 4 40 391 1555 3745 30 274 28 0
LN_S121_1 X121 Teosinte LN Rhizosphere 1 P02 673 1002 2754 54 86 419 185 69 85 12 0 7 19 655 0 60 0 2060 143 0 0 1205 2139 582 28 104 37 58 62 10 0 125 28 251 51 133 24 0 47 2197 2176 6604 10906 31 3165 28 12 12684 13 0 11 6 1132 6694 5423 313 585 19 0
LN_S121_2 X121 Teosinte LN Rhizosphere 2 P02 302 644 3937 11 2 4 62 12 30 0 3 4 0 77 0 0 0 401 15 4 0 6 339 30 0 0 0 14 254 0 0 0 0 7 0 18 0 0 13 30 2575 29019 1421 4 15194 0 2 1795 0 0 0 2 179 639 1588 515 70 18 0
LN_S121_3 X121 Teosinte LN Rhizosphere 3 P02 612 1444 10722 117 39 106 76 35 46 0 0 12 0 69 6 0 0 1340 101 0 78 27 790 48 5 0 8 0 4862 0 0 20 13 74 11 26 0 2 124 198 359 18808 4621 0 27462 16 0 6720 8 0 6 1269 489 1139 2027 42 210 22 0
LN_S122_1 X122 Teosinte LN Rhizosphere 1 P07 185 4741 4253 5 6 93 261 30 45 2 0 150 19 290 18 6 22 1226 47 0 23 19 2238 64 12 26 7 32 3 0 21 0 0 112 33 21 0 3 94 753 2500 14273 4317 4 2833 3 4 19274 2 0 3 87 552 907 6599 55 613 56 0
LN_S122_2 X122 Teosinte LN Rhizosphere 2 P07 186 573 6158 21 3 31 111 5 16 0 11 12 0 183 0 0 13 789 105 0 25 25 310 65 11 8 4 16 134 0 0 10 0 34 0 6 0 3 13 94 1619 49557 2113 4 8393 13 0 3863 4 0 0 3 576 1086 2728 72 125 34 0
LN_S122_3 X122 Teosinte LN Rhizosphere 3 P07 482 1461 23041 18 2 54 117 11 36 10 0 47 0 267 28 8 0 3112 142 0 23 7 1766 319 2 0 30 0 630 4 0 60 0 132 94 20 5 3 105 149 502 5100 1880 0 10096 34 104 11935 3 0 8 3274 683 3254 4471 31 637 60 0
LN_S123_1 X123 Teosinte LN Rhizosphere 1 P13 2635 1124 4707 45 35 102 593 61 235 14 3 25 28 1462 11 29 13 2608 14 33 85 296 1865 29 11 0 7 7591 14 0 0 0 186 37 50 24 19 18 135 744 2270 3699 1869 7 4750 6 8 7007 8 0 21 3 598 2150 12951 138 1105 46 0
