Genotype Germplasm Treatment Compartment Block Plot Apodus Schizothecium Dichotomopilus Trichocladium Humicola Chaetomium Botryotrichum Botryoderma Gelasinospora Nigrospora Truncatella Ophiosphaerella Fusidium Chaetosphaeria Chloridium Myrmecridium Seychellomyces Cephalotrichum Phaeoacremonium Kernia Periconia Exophiala Cladosporium Mycosphaerella Neobulgaria Minimedusa Solicoccozyma Phlyctochytrium Scutellinia Byssonectria Ochroconis Mortierella Udeniozyma Mrakia Tausonia Rhizophydium Geastrum Waitea Thanatephorus Rhizopus Clitopilus Tubaria Ganoderma Sistotrema Syncephalis Setophoma Paraphoma Setophaeosphaeria Leucothecium Setosphaeria Paraphaeosphaeria Neoroussoella Simplicillium Sarocladium Paramyrothecium Achroiostachys Monocillium Clonostachys Acremonium Aspergillus Penicillium Arachnomyces Talaromyces Gymnoascus Ciliolarina Pseudeurotium Chrysosporium Pseudogymnoascus Remersonia Tetracladium Colletotrichum Striatibotrys Hydropisphaera Gliomastix Metacordyceps Trichoderma Volutella Fusicolla Fusarium Nectria Thelonectria Metarhizium Emericellopsis Lecanicillium Scytalidium Valsonectria Niesslia Purpureocillium
D_S74_3 X74 Landrace D Rhizosphere 3 P04 0 12 18 0 20 24 0 1096 2 0 0 0 30 0 0 3 0 0 8 0 0 29 0 0 0 0 184 49 0 2 0 587 4 0 0 0 0 11 0 37160 540 0 0 0 0 3 0 0 0 2 0 0 12 277 7 0 11 1477 298 133 1627 0 43823 0 0 349 0 6 0 10 0 6 10 9 2309 1577 3 417 2161 0 27 46 90 341 1031 0 10 101
D_S75_1 X75 Landrace D Rhizosphere 1 P15 4809 678 53 246 51 0 0 475 0 2 12 0 133 8 31 91 3 0 67 7 27 1029 6 0 0 22 912 4 79 115 14 2995 66 0 15 0 2 0 3 102 18 0 0 2 125 0 0 49 0 6 90 16 2 145 53 6 64 2032 4380 22 5887 0 7283 3 0 3827 7 4 0 239 16 16 405 69 88 886 0 738 6547 41 11 51 62 0 255 36 739 34
D_S75_2 X75 Landrace D Rhizosphere 2 P15 18 34 16 0 0 77 20 817 0 0 0 0 71 0 3 33 0 0 34 0 0 52 0 0 0 0 87 0 0 6 0 507 0 0 0 0 0 0 0 2153 38 0 0 0 0 0 0 6 0 0 0 3 28 277 28 0 7 557 444 0 6895 0 76579 0 0 383 2 2 0 32 0 3 3 9 118 1190 0 170 1711 7 0 63 109 105 36 3 18 123
D_S75_3 X75 Landrace D Rhizosphere 3 P15 10 29 13 0 28 55 0 490 0 0 0 0 44 0 0 23 0 0 19 0 0 38 0 0 0 0 111 0 0 0 0 94 2 0 0 0 0 3 12 6742 47 0 0 0 4 0 0 0 0 0 0 4 25 89 17 0 8 304 293 82 1444 0 58822 0 0 2835 2 0 5 15 0 2 21 9 780 714 0 116 1903 5 10 25 108 235 32 0 16 31
D_S76_1 X76 Landrace D Rhizosphere 1 P04 55 166 26 80 18 0 18 1529 6 11 7 0 227 9 14 44 3 0 78 0 12 451 0 4 3 0 552 7 15 0 0 1999 14 7 0 0 7 0 441 655 128 0 0 0 63 0 0 10 0 0 6 13 0 341 22 0 41 1291 1126 0 7893 2 36747 0 0 1055 4 4 16 95 6 23 20 4333 273 738 0 552 4777 16 13 99 85 0 159 100 229 52
D_S76_2 X76 Landrace D Rhizosphere 2 P04 36 29 6 0 31 13 8 432 0 0 0 0 54 3 3 25 0 0 44 0 0 38 0 0 0 0 52 0 0 2 0 141 0 0 0 0 0 41 0 5600 10 0 0 2 2 0 0 0 0 0 0 5 29 110 14 0 5 4284 2955 0 13707 0 75882 0 0 142 0 0 0 13 0 0 7 11 305 6276 0 143 732 4 0 71 95 82 398 10 5 144
D_S76_3 X76 Landrace D Rhizosphere 3 P04 61 26 18 0 0 49 0 165 0 0 0 0 23 0 0 6 0 0 87 0 0 23 0 0 0 0 133 0 0 0 4 31 3 0 4 0 0 23 0 3548 309 0 0 0 5 0 0 0 0 0 0 0 6 1668 5 4 8 82 206 657 1769 0 61070 0 0 184 0 0 0 4 0 3 4 7 371 474 0 78 660 6 7 20 62 97 26 0 4 31
D_S77_1 X77 Landrace D Rhizosphere 1 P01 12 203 87 166 113 0 11 2162 33 13 20 0 467 10 27 583 11 0 102 8 94 1091 6 9 8 0 1754 4 12 13 7 4423 18 0 0 20 17 8 298 1058 399 0 0 0 65 13 0 41 6 0 2 53 0 263 56 8 55 4099 828 34 21866 2 8323 4 0 2155 6 9 15 392 0 14 74 228 591 1059 0 943 11794 46 13 150 119 0 94 26 72 104
D_S77_2 X77 Landrace D Rhizosphere 2 P01 0 32 25 16 38 126 17 1801 0 0 5 2 82 0 0 24 0 0 40 3 0 44 5 0 0 0 119 4 5 2 0 612 2 0 0 0 0 0 0 7021 24 0 0 9 18 0 0 2 0 0 0 0 32 102 14 0 8 439 637 7 8850 0 99943 0 0 488 0 0 6 22 0 5 11 27 612 1251 3 175 1703 11 0 59 68 217 67 5 62 151
D_S77_3 X77 Landrace D Rhizosphere 3 P01 0 24 52 0 79 47 0 674 0 0 4 0 39 0 0 0 0 0 17 0 0 24 0 0 0 0 114 9 0 0 0 289 0 0 0 0 0 267 0 13261 4168 0 0 0 0 76 0 0 0 0 0 0 19 149 13 0 21 338 2176 255 7312 0 53906 0 2 611 0 2 5 9 0 0 0 21 3100 6667 0 171 1347 6 6 30 155 666 47 4 68 203
D_S78_1 X78 Landrace D Rhizosphere 1 P01 47 137 52 46 31 0 41 1026 0 3 22 0 232 10 0 101 0 0 129 10 35 235 0 0 0 0 285 0 0 0 0 1965 12 0 0 0 834 5 7 106 2065 0 0 0 26 4 0 6 0 0 9 4 0 210 42 4 24 1208 883 8 17723 3 44195 0 7 932 6 0 5 97 0 20 13 60 110 501 0 522 4408 27 11 119 65 0 75 12 268 620
D_S78_2 X78 Landrace D Rhizosphere 2 P01 11 49 17 20 0 127 14 586 0 0 2 0 92 2 6 35 0 0 55 2 0 63 0 0 0 0 163 0 3 0 0 566 3 0 0 0 0 42 0 1009 35 0 0 0 6 0 0 0 0 0 0 2 33 91 40 0 27 533 1280 0 6591 5 100612 0 0 372 0 0 0 40 11 4 26 27 124 3705 0 211 1166 5 3 65 455 72 54 6 27 153
D_S78_3 X78 Landrace D Rhizosphere 3 P01 22 34 12 0 16 34 11 735 0 0 0 0 67 0 15 25 0 0 14 0 0 38 0 0 0 14 176 0 0 0 8 57 5 0 0 0 0 472 0 3282 310 13 0 0 7 4 0 0 0 0 0 0 19 538 0 15 23 984 2369 811 6887 2 97591 0 0 487 4 0 0 16 0 7 81 83 293 2260 0 145 1233 8 0 40 3720 321 134 5 627 70
D_S79_1 X79 Landrace D Rhizosphere 1 P10 43 175 31 51 69 0 37 7685 0 4 5 0 232 3 8 52 0 2 72 0 20 521 0 0 4 211 347 0 28 7 2 1439 11 0 0 0 6 0 11 971 191 0 0 0 62 0 0 13 3 2 3 14 0 461 16 0 10 3180 597 0 12512 0 15599 0 0 4752 5 13 12 139 0 9 110 44 287 458 0 595 5369 6 15 67 104 0 23 0 145 76
D_S79_2 X79 Landrace D Rhizosphere 2 P10 18 39 14 0 39 88 15 720 4 0 0 0 77 0 3 15 0 0 50 0 0 139 0 0 0 27 179 0 3 5 2 320 3 0 0 0 0 0 72 16441 19 0 0 6 0 0 0 0 0 0 0 2 23 34 11 0 9 529 1190 0 7430 0 68257 0 0 382 0 0 10 8 0 0 11 99 984 1008 0 393 2184 13 0 55 525 145 5 9 23 231
D_S79_3 X79 Landrace D Rhizosphere 3 P10 0 7 4 0 17 25 6 222 0 0 0 0 20 0 0 3 0 0 11 0 0 15 0 0 0 0 49 3 0 0 0 80 0 0 0 0 0 6 0 7784 145 0 0 3 0 0 0 0 0 0 0 0 6 54 0 0 7 588 278 149 1228 0 60082 0 0 207 0 4 2 3 0 0 0 6 478 719 0 92 718 0 0 691 69 39990 55 0 28 94
D_S8_1 X8 Landrace D Rhizosphere 1 P01 147 456 27 201 28 0 0 2020 14 21 14 0 368 13 23 115 2 0 115 0 9 700 0 9 2 316 705 0 24 2 7 2644 41 7 0 0 0 14 0 1194 0 0 6 0 54 7 0 12 8 5 0 33 0 0 54 0 56 1367 362 8 8302 0 15620 0 0 2318 4 4 21 206 0 37 7 288 241 655 0 815 4044 62 37 134 109 0 76 8 33 3
D_S8_2 X8 Landrace D Rhizosphere 2 P01 92 111 113 69 32 277 12 9674 6 0 31 0 222 0 8 85 2 3 174 0 36 208 9 10 14 12 798 8 11 65 0 951 39 0 8 65 3 27 0 1859 17 0 0 0 79 6 0 9 16 0 7 10 0 17 30 0 21 653 3814 138 5697 0 53713 0 0 12440 5 12 50 151 5 9 66 27 187 354 0 358 1397 7 22 67 168 51 37 12 32 6
D_S8_3 X8 Landrace D Rhizosphere 3 P01 47 309 27 23 32 102 0 1478 0 0 39 0 103 8 8 31 0 0 38 0 0 247 0 0 0 0 597 211 2 0 16 641 0 0 0 0 0 15436 0 2330 125 0 0 1014 0 0 0 3 0 0 8 15 29 117 83 0 43 473 1214 17 4130 3 52772 8 2 996 0 10 2 88 15 13 11 86 459 1069 6 426 4123 32 0 92 356 139 77 3 25 73
D_S80_1 X80 Landrace D Rhizosphere 1 P01 49 100 46 44 38 0 0 209 0 21 19 0 245 10 0 98 0 0 60 0 46 580 0 10 0 0 570 0 16 4 0 1656 6 0 0 4 10 9 872 88 39 0 3 3 52 0 0 27 4 20 0 15 0 160 39 0 8 2333 2706 9 10531 0 3998 0 0 1218 5 3 0 100 0 7 5 71 152 427 3 306 6661 20 30 66 47 0 125 57 35 38
D_S80_2 X80 Landrace D Rhizosphere 2 P01 21 56 18 29 30 91 0 933 0 0 5 0 53 2 4 51 0 6 52 0 6 33 0 0 0 0 280 5 7 2 8 250 4 3 0 0 0 0 0 13578 745 0 0 13 123 0 0 0 0 0 0 0 21 40 25 0 26 3842 2622 2 7593 0 75511 0 0 783 2 0 0 10 11 14 6 57 1187 663 0 226 1222 30 5 208 296 250 0 6 51 103
D_S80_3 X80 Landrace D Rhizosphere 3 P01 0 8 0 0 25 52 0 504 0 0 0 0 15 0 0 0 0 0 19 0 0 61 0 0 0 0 40 0 0 0 2 189 2 0 0 0 0 7 0 14137 2937 0 0 0 0 4 0 0 0 0 0 0 317 56 0 0 39 921 927 54 4236 0 64719 0 0 239 0 0 0 5 0 0 7 22 1420 2236 0 127 2475 5 6 56 130 2834 730 3 37 249
D_S81_1 X81 Landrace D Rhizosphere 1 P10 38 135 22 40 24 0 0 146 0 3 12 0 77 9 3 37 0 0 210 8 3 250 0 0 3 3 226 0 25 5 0 743 6 0 0 0 0 19 12 24071 4040 0 0 0 30 0 0 18 0 0 0 4 0 321 19 0 18 5103 343 0 16593 2 33382 0 2 4916 5 0 7 111 0 7 13 59 1792 768 0 740 4027 16 23 120 53 0 22 13 24 315
D_S81_2 X81 Landrace D Rhizosphere 2 P10 19 48 5 0 27 151 0 699 9 0 4 0 46 0 0 42 0 8 19 0 0 31 5 0 0 3 133 0 3 0 0 97 6 0 0 0 0 0 0 5681 2424 0 0 5 7 0 0 0 0 0 0 3 20 197 15 0 35 378 1483 0 24112 0 53996 0 0 318 0 3 0 29 0 0 32 39 810 375 0 124 1302 15 4 15 347 30 0 0 12 153
D_S81_3 X81 Landrace D Rhizosphere 3 P10 14 87 33 27 32 74 58 889 0 3 10 0 238 0 11 25 0 0 84 0 9 162 0 0 0 0 858 2 0 9 43 997 21 0 0 0 0 7 0 6713 83 0 0 77 22 0 0 0 3 3 5 3 28 136 0 7 26 621 1173 150 41804 4 30344 0 0 1218 0 12 0 68 11 18 19 77 305 4693 0 314 4800 17 19 17 251 137 217 695 96 36
D_S82_1 X82 Landrace D Rhizosphere 1 P04 38 66 19 43 0 0 0 842 0 0 4 0 94 4 2 70 0 0 30 0 5 75 6 0 0 0 148 0 6 0 0 556 12 0 0 0 2 32 4 4734 48 0 0 3 0 0 0 0 0 0 0 0 0 453 25 0 13 1220 329 0 4168 0 83800 5 0 320 0 0 2 40 0 3 0 466 111 113 0 169 2361 6 15 33 35 0 46 11 14 49
D_S82_2 X82 Landrace D Rhizosphere 2 P04 576 157 23 25 28 108 23 2447 0 0 4 0 75 2 4 32 0 0 325 8 0 135 0 0 0 0 234 0 9 18 0 396 9 0 0 0 0 0 3 7361 129 0 0 5 8 2 0 4 0 0 4 12 504 96 14 0 18 405 1005 6 20799 2 77740 0 0 644 8 5 0 47 3 15 5 157 187 505 0 260 1253 23 20 65 209 161 15 11 22 47
D_S82_3 X82 Landrace D Rhizosphere 3 P04 9 311 15 19 0 47 18 1845 5 0 3 0 151 0 6 10 0 0 31 0 0 29 0 0 0 0 233 3 0 0 35 185 0 0 0 5 0 88 0 5392 27 0 0 0 3 0 0 0 0 0 0 4 9 5168 0 0 19 500 580 106 12639 0 56616 0 0 789 2 11 11 9 3 11 8 15 265 1742 0 167 2818 13 19 27 251 290 153 27 70 111
D_S83_1 X83 Landrace D Rhizosphere 1 P10 33 106 44 103 0 0 0 685 242 266 18 0 192 9 49 115 0 0 241 8 6 594 0 2 0 0 996 27 0 50 0 2017 9 0 0 0 14 1389 26 1620 1289 7 0 2 54 0 0 21 4 0 14 15 0 344 16 2 28 870 372 13 2939 0 44547 9 7 2524 11 13 15 136 0 3 27 102 104 2068 0 611 4608 14 9 102 69 0 37 9 333 83
D_S83_2 X83 Landrace D Rhizosphere 2 P10 28 85 68 26 0 28 0 196 3 2 0 0 37 7 0 53 0 0 72 0 3 102 0 0 0 2 253 0 0 3 0 524 18 0 0 0 0 4 0 2774 23 0 0 6 13 0 0 0 0 0 3 13 0 83 17 0 9 779 427 0 31809 0 50197 0 0 525 0 0 16 38 0 3 0 30 395 208 2 335 1942 9 6 84 44 131 20 20 16 12
D_S83_3 X83 Landrace D Rhizosphere 3 P10 0 159 34 0 70 389 148 1343 0 0 5 0 87 27 8 24 0 4 77 3 3 316 3 6 0 0 944 0 0 0 27 807 3 0 0 0 3 5 0 2816 542 0 4 0 58 0 0 10 2 0 9 14 16 391 46 0 34 364 763 134 8635 14 83027 0 3 1254 6 9 2 76 199 13 36 31 209 692 0 293 1963 9 11 65 2244 154 69 20 28 42
D_S84_1 X84 Landrace D Rhizosphere 1 P04 24 144 24 42 12 0 0 333 9 15 11 0 99 6 9 73 0 0 106 0 0 125 0 0 0 0 179 7 6 0 0 1117 6 0 0 0 4 0 9 115 31 0 0 0 14 0 0 2 0 0 0 5 0 10894 17 0 27 752 506 6 6507 0 55683 0 0 796 3 14 5 73 2 0 11 89 151 303 0 300 2441 18 19 32 44 2 19 21 89 94
D_S84_2 X84 Landrace D Rhizosphere 2 P04 0 61 18 20 14 12 0 238 0 0 2 0 54 0 2 34 0 0 109 0 3 50 6 0 0 0 126 0 3 5 3 532 0 0 0 0 0 98 0 9058 31 29 0 0 13 0 0 5 0 5 0 4 0 188 0 2 12 444 298 0 24533 0 76110 0 0 427 0 0 8 43 0 0 17 26 319 191 0 216 909 7 0 30 54 208 6 4 31 11
D_S84_3 X84 Landrace D Rhizosphere 3 P04 4 44 8 0 27 93 13 741 0 0 0 0 52 0 0 10 0 0 33 0 0 121 0 0 0 0 159 6 0 0 2 185 5 0 0 0 0 0 0 19620 2545 0 0 0 0 0 0 0 0 0 0 0 256 2345 10 0 16 747 429 105 6601 0 71103 0 0 278 0 3 3 16 2 2 0 24 1053 255 0 262 1991 13 7 81 329 2996 26 9 33 152
D_S85_1 X85 Landrace D Rhizosphere 1 P15 43 162 76 107 18 0 16 297 0 6 9 0 150 6 8 104 4 0 175 0 12 263 0 4 0 0 405 1031 16 5 0 1101 9 0 0 0 7 80 67 158 22 0 0 5 41 0 0 10 2 0 12 9 0 4386 27 9 31 973 353 17 23686 0 16432 0 0 1639 7 10 5 84 0 14 15 58 135 1527 0 357 3677 10 22 228 34 0 27 19 623 80
D_S85_2 X85 Landrace D Rhizosphere 2 P15 0 40 11 0 24 17 11 579 0 0 4 0 126 0 0 74 0 38 61 0 0 46 0 0 0 6 136 0 0 5 0 457 5 0 7 0 0 956 0 65 0 0 0 5 11 0 0 3 0 0 0 3 0 81 10 0 12 710 1634 9 37483 0 44219 0 0 399 0 0 4 16 7 3 7 75 72 203 0 132 624 4 0 5 39 12 15 0 12 3
D_S85_3 X85 Landrace D Rhizosphere 3 P15 4 79 10 0 21 258 7 1605 0 0 3 0 84 0 2 4 0 0 19 0 12 36 0 0 0 0 98 5 0 0 0 97 0 0 0 3 0 0 38 1136 18 0 0 0 3 0 0 0 0 0 0 2 0 182 5 0 10 377 1203 25 14579 0 77565 0 0 131 0 41 5 17 0 0 3 32 333 1638 3 78 1841 15 0 19 116 88 37 9 78 38
D_S86_1 X86 Landrace D Rhizosphere 1 P01 48 82 38 67 14 0 14 595 4 6 0 0 122 5 13 168 0 0 216 3 4 409 0 0 0 0 325 8 5 6 0 1134 6 0 0 0 2 9 9 24367 1003 0 0 21 9 0 0 11 0 0 0 6 0 10416 28 5 18 9680 852 9 6502 0 39968 0 0 625 0 5 8 72 0 8 46 297 1642 1162 7 820 6094 18 26 79 49 0 157 12 45 394
D_S86_2 X86 Landrace D Rhizosphere 2 P01 8 52 10 0 22 79 0 476 0 0 7 0 89 0 14 65 0 4 60 0 0 159 0 0 0 0 326 0 0 15 0 288 18 0 5 0 0 4 0 3967 0 0 6 0 9 0 0 8 0 9 7 0 0 181 16 0 37 1004 2435 2 14043 0 92725 0 0 1023 0 3 27 32 0 0 2 10 148 283 0 283 1298 8 16 17 73 6 24 0 40 4
D_S86_3 X86 Landrace D Rhizosphere 3 P01 0 18 4 0 24 19 6 580 2 0 0 0 59 0 6 17 0 0 25 0 0 70 0 0 0 4 146 4 0 2 0 119 0 0 0 4 0 37 0 10980 33 0 0 0 3 0 0 0 0 0 0 0 9 237 9 0 3 852 332 490 3573 0 70621 0 0 462 0 2 0 6 0 2 10 24 825 237 0 149 1527 5 0 29 120 338 89 10 15 59
D_S87_1 X87 Landrace D Rhizosphere 1 P04 453 153 31 86 22 0 8 287 9 12 4 0 96 7 14 55 4 0 58 6 15 304 0 0 0 0 353 13 16 14 0 1766 9 0 0 0 0 3 95 126 33 0 0 0 60 0 0 4 0 0 0 98 0 222 24 0 32 4158 545 0 4666 0 74792 0 4 2302 6 0 4 89 2 13 33 149 134 682 0 612 3350 13 28 88 56 0 22 17 103 63
D_S87_2 X87 Landrace D Rhizosphere 2 P04 0 40 10 18 0 193 0 813 0 0 0 0 46 3 5 24 0 0 48 0 6 55 0 0 0 12 155 0 0 0 0 180 7 0 0 0 2 15 0 6060 63 0 2 3 76 0 0 3 0 0 2 0 0 27 12 0 10 532 328 0 7102 0 73009 0 0 733 0 4 3 6 0 0 3 10 1339 470 0 131 1031 0 0 20 126 43 8 5 21 0
D_S87_3 X87 Landrace D Rhizosphere 3 P04 0 25 8 0 19 124 0 1272 0 2 3 0 72 3 4 12 0 0 26 2 0 127 0 0 0 0 133 0 0 0 0 216 3 0 0 0 0 0 8 13210 27 0 2 0 0 0 2 5 2 0 3 0 63 170 8 0 3 1545 267 38 3272 0 72706 0 0 282 4 4 6 28 0 0 24 30 1102 577 0 191 1763 15 10 123 182 629 12 15 21 26
D_S88_1 X88 Landrace D Rhizosphere 1 P04 46 132 25 33 15 0 0 124 2 0 5 0 138 2 11 50 0 0 166 0 6 564 0 5 0 136 299 0 32 0 0 1375 3 0 0 0 2 0 674 5653 63 0 0 0 41 0 0 7 5 0 7 0 0 708 7 0 19 7872 542 6 12962 5 37594 0 0 739 0 2 12 52 9 8 0 118 861 3472 0 705 7439 15 16 91 33 0 57 552 19 19
D_S88_2 X88 Landrace D Rhizosphere 2 P04 4 60 15 13 5 114 7 456 0 0 2 0 40 6 0 89 0 0 158 0 8 158 5 0 3 0 429 0 0 7 4 601 8 0 0 0 0 8 35 316 0 0 0 2 54 0 0 37 5 2 3 12 0 49 5 0 13 614 330 0 8861 0 58915 0 0 746 0 0 0 39 0 4 6 62 59 2236 11 205 2198 2 0 18 87 3 11 4 410 0
D_S88_3 X88 Landrace D Rhizosphere 3 P04 13 58 28 27 13 51 9 625 0 0 0 0 41 0 0 4 0 0 40 2 0 98 0 0 0 0 201 59 0 0 0 147 0 0 0 0 0 5 0 21197 49 0 0 0 37 0 0 0 0 0 7 26 35 264 0 0 12 198 153 864 1968 0 20024 0 0 280 0 0 6 19 0 3 0 8 978 555 0 139 1113 4 6 26 113 178 39 14 5 24
D_S89_1 X89 Landrace D Rhizosphere 1 P01 0 131 19 50 22 0 64 1547 11 16 16 0 277 3 24 273 3 0 86 3 23 419 0 5 0 0 342 7 0 9 0 1606 13 0 0 6 0 0 69 26986 666 0 0 0 44 0 0 28 5 0 12 15 0 141 35 0 15 5001 1154 0 3666 0 20578 0 3 2992 0 0 6 71 2 7 15 56 752 1717 0 531 8905 28 21 133 52 0 122 29 33 58
D_S89_2 X89 Landrace D Rhizosphere 2 P01 5 107 23 22 17 136 10 1159 0 0 0 0 53 0 0 29 0 0 71 0 11 478 0 0 0 0 527 0 5 0 0 313 22 0 0 0 0 4 2 457 0 0 0 10 112 0 0 7 0 0 3 3 0 257 18 0 20 449 440 0 34647 0 48325 0 0 2425 3 0 12 38 0 6 6 34 99 337 2 565 1513 20 11 24 107 8 53 8 48 4
D_S89_3 X89 Landrace D Rhizosphere 3 P01 28 110 35 22 47 53 15 1942 0 2 2 0 120 0 6 19 0 0 60 0 0 156 0 0 3 0 287 186 0 0 5 240 2 0 0 3 0 64 0 2248 112 0 0 0 7 0 0 2 0 0 0 15 18 107 22 0 21 731 563 353 22526 0 47781 0 0 902 2 8 8 34 5 4 4 32 317 487 0 239 1973 27 7 42 335 249 79 14 18 43
D_S9_1 X9 Landrace D Rhizosphere 1 P15 68 346 27 123 14 0 5 150 3 0 8 0 247 5 16 61 0 0 294 0 0 168 0 0 5 4 359 3 17 17 3 1092 7 16 0 0 0 0 18 950 39 0 0 63 63 0 0 7 0 3 8 21 0 55 22 0 67 2935 498 3 1322 3 57041 0 0 4164 8 0 9 188 0 8 3 21 44 496 0 474 1779 10 34 22 41 0 63 23 0 7
D_S9_2 X9 Landrace D Rhizosphere 2 P15 33 355 32 43 29 45 24 913 3 0 9 0 131 3 0 43 0 0 101 3 12 124 4 6 0 69 493 0 6 5 0 1450 7 0 0 0 0 9 0 655 15 0 0 0 25 0 0 4 0 0 13 14 0 118 45 0 11 1222 1476 1344 7689 0 65242 0 0 1645 0 0 10 79 0 9 19 40 86 4505 0 427 2288 10 11 38 239 22 13 33 116 3
D_S9_3 X9 Landrace D Rhizosphere 3 P15 14 148 15 68 20 105 20 643 0 0 6 0 65 0 6 13 0 0 17 5 0 63 0 0 0 0 141 0 0 2 0 236 5 0 0 0 0 50 0 36640 10942 0 0 164 5 0 0 0 0 2 4 3 46 96 43 0 10 436 1838 8 2027 0 45914 0 3 877 0 25 3 33 23 6 10 142 2496 407 4 308 1875 5 19 33 348 2534 60 0 18 76
D_S90_1 X90 Landrace D Rhizosphere 1 P04 20 249 88 68 31 0 16 183 0 0 15 0 470 7 13 440 3 0 112 8 34 649 0 0 2 0 491 14 28 24 5 2639 12 0 0 7 20 0 6 199 58 0 0 0 95 0 0 77 0 0 1029 8 0 112 43 6 37 5688 467 10 10005 0 21574 0 0 3661 5 15 12 113 0 8 16 67 146 559 0 603 5475 28 21 184 78 0 154 44 53 67
D_S90_2 X90 Landrace D Rhizosphere 2 P04 29 42 31 25 0 17 26 466 0 0 14 0 48 2 0 44 0 0 50 0 9 382 0 0 0 27 910 103 24 7 0 852 58 7 0 0 2 4 0 323 8 0 0 10 140 0 0 4 0 100 2 8 0 75 13 0 29 623 595 99 24744 0 62287 2 3 1064 3 0 31 77 0 17 10 83 145 179 0 311 1698 32 0 41 151 26 21 21 45 0
D_S90_3 X90 Landrace D Rhizosphere 3 P04 16 28 15 0 24 110 0 987 0 3 2 0 292 0 249 52 0 0 14 0 0 76 21 0 0 11 203 0 0 0 9 210 0 0 0 0 9 19 0 992 18 0 2 26 0 0 0 6 0 22 166 0 11 175 0 0 0 1557 4910 816 46733 0 38466 0 0 518 5 0 0 28 3 0 14 17 137 263 0 136 5386 8 0 146 247 88 12 12 42 55
D_S91_1 X91 Landrace D Rhizosphere 1 P10 40 218 23 52 32 0 0 288 0 0 13 0 123 8 10 43 0 0 73 8 12 245 0 0 0 0 281 0 9 7 3 1057 7 2 0 2 3 0 7 36510 6689 0 0 0 38 0 0 7 0 0 11 13 0 305 40 0 17 6755 510 6 2918 0 29446 0 0 633 0 4 10 99 0 6 9 27 3277 2147 0 636 3100 9 27 291 50 0 31 29 20 343
D_S91_2 X91 Landrace D Rhizosphere 2 P10 34 13 17 0 24 26 6 417 0 0 0 0 26 0 0 21 0 0 16 0 0 115 0 0 0 0 130 2 3 0 0 132 0 0 0 0 0 73 0 3129 48 0 0 849 0 0 0 0 0 0 0 6 10 151 6 0 10 13561 373 0 10464 0 81142 0 0 352 0 0 5 4 0 7 0 13 759 108 0 210 1396 4 8 24 44 35 35 0 19 4
D_S91_3 X91 Landrace D Rhizosphere 3 P10 0 29 13 13 0 156 13 681 0 0 0 0 59 3 0 12 0 0 22 0 0 96 0 0 0 0 112 52 0 0 18 313 0 0 0 0 3 0 0 15011 99 0 0 6 0 0 0 0 0 0 0 0 8 89 10 0 9 1796 364 195 4432 0 79626 0 0 202 0 14 0 8 3 11 12 18 564 918 0 180 1327 5 4 219 155 2446 51 9 71 30
D_S92_1 X92 Landrace D Rhizosphere 1 P10 153 161 44 52 39 0 10 154 0 6 31 0 219 9 27 106 0 0 105 0 28 467 0 18 0 5 576 3 0 26 0 2110 10 0 0 0 0 0 57 226 166 0 0 13 142 9 0 14 5 0 24 15 0 99 19 0 17 1469 586 9 10183 0 32113 5 0 1708 10 5 7 165 0 21 26 36 368 449 0 432 3648 29 9 260 33 0 73 13 39 40
D_S92_2 X92 Landrace D Rhizosphere 2 P10 9 31 5 0 60 72 12 486 0 0 0 0 51 3 0 57 0 0 24 0 0 128 0 0 0 6 141 0 0 0 0 149 0 0 0 0 0 0 150 534 7 0 5 5 13 0 0 0 0 0 0 0 0 2152 7 0 6 983 149 10 5036 0 77732 0 0 189 4 0 3 13 0 0 6 16 77 198 0 90 1211 3 3 27 166 23 2 0 12 3
D_S92_3 X92 Landrace D Rhizosphere 3 P10 16 28 10 0 23 25 0 490 0 0 5 0 61 5 6 12 0 0 25 0 0 14 0 0 0 0 124 0 0 2 0 21 5 0 0 0 0 5 0 4994 16 0 0 0 5 0 0 0 0 0 0 0 3 277 0 0 17 4292 634 37 7444 4 37408 6 0 202 0 5 5 10 0 0 8 51 201 256 0 77 2930 12 12 72 357 15 40 5 87 25
D_S93_1 X93 Landrace D Rhizosphere 1 P04 11 167 52 104 19 0 7 47 0 3 5 0 99 10 0 52 9 0 85 0 18 585 0 0 0 146 659 0 36 18 0 1949 14 0 0 2 0 6 9 2976 54 0 2 0 338 0 0 10 0 0 0 35 0 71 18 21 23 1540 418 0 2495 3 53872 0 0 2448 20 0 22 192 0 9 0 56 257 708 0 2555 3131 19 238 71 94 0 20 9 10 26
D_S93_2 X93 Landrace D Rhizosphere 2 P04 16 37 27 0 37 59 0 418 0 0 7 0 42 0 0 38 0 0 40 0 0 103 0 0 0 20 240 10 9 3 0 370 0 0 0 0 0 2 0 9253 95 0 0 7 14 0 0 5 0 0 0 0 0 25 9 0 16 608 613 7 38033 0 50301 0 0 417 2 0 6 35 0 3 11 15 643 125 0 205 1081 6 5 8 99 57 82 9 281 6
