Genotype Germplasm Treatment Compartment Block Plot Lasiosphaeriaceae Chaetomiaceae Pezizomycotina_fam_Incertae_sedis Sordariaceae Trichosphaeriaceae Bartaliniaceae Xylariales_fam_Incertae_sedis Chaetosphaeriaceae Myrmecridiaceae Microascales_fam_Incertae_sedis Microascaceae Togniniaceae Periconiaceae Herpotrichiellaceae Cladosporiaceae Mycosphaerellaceae Leotiaceae Piskurozymaceae Pyronemataceae Sanchytriaceae Sympoventuriaceae Chytridiaceae Mortierellaceae Chrysozymaceae Mrakiaceae Rhizophydiaceae Geastraceae Ceratobasidiaceae Rhizopodaceae Entolomataceae Strophariaceae Ganodermataceae Cantharellales_fam_Incertae_sedis Piptocephalidaceae Phaeosphaeriaceae Gymnoascaceae Pleosporaceae Didymosphaeriaceae Thyridariaceae Stachybotryaceae Bionectriaceae Hypocreales_fam_Incertae_sedis Aspergillaceae Arachnomycetaceae Trichocomaceae Myxotrichaceae Hyaloscyphaceae Pseudeurotiaceae Onygenales_fam_Incertae_sedis Sordariales_fam_Incertae_sedis Glomerellaceae Pezizaceae Clavicipitaceae Hypocreaceae Nectriaceae Cordycipitaceae Helotiaceae Niessliaceae Ophiocordycipitaceae
LN_R100_3 X100 Inbred_line LN Root 3 P12 17 62 6111 0 0 0 6691 4 867 0 2 0 210 32 0 0 0 0 0 0 0 0 0 0 0 0 0 22 20 0 0 0 0 0 21 0 7 0 0 131 191 3006 3147 0 31026 0 0 0 0 0 0 84 136 8 5295 96 0 85 0
LN_R101_1 X101 Inbred_line LN Root 1 P02 42 9 19748 0 0 0 2811 0 571 0 8028 0 455 142 0 0 0 0 0 0 0 4 8 0 0 0 0 2498 3 0 0 0 16 0 97 0 8 0 0 0 1413 5841 2036 0 5887 0 0 9 0 0 0 0 168 16 7570 3 57 25 0
LN_R101_2 X101 Inbred_line LN Root 2 P02 42 59 8456 0 0 0 2812 0 58 0 0 0 117 121 0 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 6 0 134 0 58 0 0 0 84 7391 646 0 13994 0 0 7 0 0 0 0 30 103 716 6 94 13 0
LN_R101_3 X101 Inbred_line LN Root 3 P02 16 108 11628 0 0 0 2014 0 84 0 0 0 230 18 0 0 0 15 0 0 0 0 0 0 0 0 0 81 4 0 0 0 2 3 44 0 0 2 0 44 554 1708 10351 0 36044 0 0 0 0 0 0 2779 80 9 6578 52 4 62 0
LN_R102_1 X102 Inbred_line LN Root 1 P02 32 0 294 0 0 0 8585 0 619 0 14 0 383 70 0 0 0 0 0 0 0 0 0 9 0 0 0 22 2 3 0 0 8 0 128 0 0 4 0 11 130 9402 231 0 62549 0 0 0 0 0 0 0 45 625 3391 0 5 11 0
LN_R102_2 X102 Inbred_line LN Root 2 P02 8 40 12728 0 0 0 3032 0 19 0 3 0 73 53 0 0 0 0 0 0 0 0 0 0 0 0 0 596 13 2 55 0 28 0 49 0 11 0 5 0 555 1442 732 0 36505 0 0 0 0 0 0 4 25 70 2929 0 201 33 0
LN_R102_3 X102 Inbred_line LN Root 3 P02 17 51 3477 0 0 0 3214 2 55 0 107 0 141 12 0 0 0 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 66 0 17 0 0 57 255 9940 3229 0 48124 0 0 0 0 0 0 27 99 8 1665 55 0 3396 0
LN_R103_1 X103 Inbred_line LN Root 1 P13 21 773 19259 0 0 0 3510 0 138 0 26 0 207 972 0 0 0 0 0 0 2 0 0 0 0 0 0 11 0 0 3 0 0 0 62 0 0 0 0 19 72 6878 1563 0 24020 0 0 4 0 0 0 0 4 25 3015 9 43 16 0
LN_R103_2 X103 Inbred_line LN Root 2 P13 0 20 22010 0 0 0 1084 0 18 0 0 0 16 11 0 0 0 0 0 0 0 0 0 0 0 0 0 203 9 0 0 0 8 0 36 0 4 0 2 0 148 7494 271 0 18989 0 0 76 0 0 0 0 12 86 991 0 30 2 0
LN_R103_3 X103 Inbred_line LN Root 3 P13 28 55 2785 0 0 0 1564 15 152 0 3 0 70 29 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 185 0 37 0 0 0 0 20 1981 19608 2460 0 37237 0 0 0 0 0 0 3054 36 69 2555 59 0 87 0
LN_R104_1 X104 Inbred_line LN Root 1 P02 17 5 7830 0 0 0 1758 0 11 0 21 0 78 16 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 38 0 18 0 17 0 0 13 1540 16834 3078 0 44352 0 0 0 0 0 0 1121 22 8 1543 0 60 16 0
LN_R104_2 X104 Inbred_line LN Root 2 P02 46 1226 16077 0 0 0 3413 0 102 0 0 0 16 37 0 0 0 0 0 0 0 0 0 4 0 0 0 149 41 0 0 0 11 0 18 18 0 0 0 0 2274 4514 877 0 8894 0 0 7 0 0 0 4 409 63 1218 0 62 8 0
LN_R104_3 X104 Inbred_line LN Root 3 P02 30 1124 37462 0 0 0 1669 0 289 0 0 0 69 6 0 0 0 0 0 0 0 2 9 5 0 0 0 85 4 0 0 0 2 0 77 0 2 0 0 26 760 1798 985 0 10858 0 0 4 0 0 0 6135 53 8 1888 131 0 1392 0
LN_R105_1 X105 Inbred_line LN Root 1 P07 38 0 3333 0 0 0 2223 0 751 0 10 0 189 155 0 0 0 2 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 943 0 21 0 0 0 62 430 110 0 58182 0 0 0 0 0 0 323 8 19 6657 0 34 11 0
LN_R105_2 X105 Inbred_line LN Root 2 P07 35 550 6239 0 0 13 126 0 24 0 31 0 40 15 0 0 0 0 0 0 0 3 16 0 0 0 0 0 4228 56 0 0 0 0 7 0 4 0 0 8 1042 1161 4028 0 27329 0 0 29 0 0 0 21 283 241 2756 92 0 21 33
LN_R105_3 X105 Inbred_line LN Root 3 P07 56 224 8790 0 0 0 756 0 97 0 0 0 403 18 2 0 0 0 0 0 0 0 0 0 0 0 0 14891 198 0 0 0 50 0 62 0 195 0 0 40 494 8896 11221 0 6299 0 0 8 0 0 0 112 1160 43 2893 3869 3 148 0
LN_R106_1 X106 Inbred_line LN Root 1 P07 10 7 851 0 0 0 1631 0 48 0 23 0 190 184 0 2 0 0 0 0 0 0 0 9 0 0 0 20 0 0 0 0 0 0 40 0 25 0 0 23 126 29093 1584 0 43447 0 0 0 0 0 0 0 4 74 4380 3 0 29 0
LN_R106_2 X106 Inbred_line LN Root 2 P07 23 25 3652 0 0 0 1220 0 84 0 0 0 45 21 0 0 0 0 0 0 0 0 24 0 0 0 0 25 9 0 0 0 11 0 4 0 279 0 0 5 576 6770 442 0 40963 0 0 0 9 0 0 0 23 146 876 0 150 4 0
LN_R106_3 X106 Inbred_line LN Root 3 P07 0 1693 5474 0 0 0 268 0 271 0 0 0 10 14 48 0 0 44 0 0 0 0 307 0 251 0 0 17 5 0 0 0 5 62 30 0 8 0 4 69 183 807 632 0 43013 0 0 0 0 0 0 55 36 3 4248 77 0 46 0
LN_R107_1 X107 Inbred_line LN Root 1 P13 44 101 2504 0 0 0 3080 0 790 0 0 0 469 119 0 0 0 0 0 0 0 0 0 7 0 0 0 176 0 0 0 0 41 0 123 0 0 0 5 126 658 7807 10723 0 33229 0 0 0 0 0 0 0 9 362 11285 0 8 995 0
LN_R107_2 X107 Inbred_line LN Root 2 P13 9 13 10936 0 0 0 646 0 31 0 0 0 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0 125 0 0 0 0 5054 0 38 0 3 0 0 0 279 500 3229 0 35249 0 0 5 0 0 0 0 15 61 843 0 13 390 2
LN_R107_3 X107 Inbred_line LN Root 3 P13 14 356 10064 0 0 0 961 0 118 0 0 0 21 10 0 0 0 0 0 0 0 0 0 0 0 0 0 31 67 0 0 0 0 0 19 0 104 0 0 22 131 3376 22132 0 27671 0 0 8 0 0 0 669 70 14 1795 218 0 42 0
LN_R108_1 X108 Inbred_line LN Root 1 P07 48 11 4454 0 0 0 1460 0 941 0 0 0 325 169 0 0 0 0 0 0 0 0 0 0 0 0 0 111 2 95 0 0 20 0 118 0 0 0 0 5 10532 11714 8490 0 2314 0 0 23 0 0 0 0 380 33 29827 0 0 20 0
LN_R108_2 X108 Inbred_line LN Root 2 P07 6 489 4291 0 0 0 1153 0 135 0 0 0 65 6 0 0 0 0 0 0 0 0 0 0 0 0 0 21 76 0 0 0 15 0 15 0 297 43 0 3 1163 25154 2675 0 27068 0 0 0 0 0 0 0 589 104 991 0 68 14 0
LN_R108_3 X108 Inbred_line LN Root 3 P07 37 272 2571 0 0 0 5075 0 320 0 0 0 128 23 6 0 0 0 0 0 0 0 13 0 0 0 0 56 56 0 0 0 573 0 40 0 0 30 0 75 93 945 18226 0 35775 0 0 14 0 0 0 111 24 31 5639 127 3 296 0
LN_R109_1 X109 Hybrid LN Root 1 P13 40 12 1623 0 0 0 4189 0 62 0 0 0 484 70 0 0 0 0 0 0 0 0 0 3 0 0 0 83 0 0 0 0 10862 0 80 0 19 0 0 3 1591 23034 490 0 10716 0 0 0 0 0 0 2 7 18 7237 0 12 854 0
LN_R109_2 X109 Hybrid LN Root 2 P13 63 125 24436 0 0 0 1038 5 51 0 0 0 30 13 4 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 7 0 17 0 0 3 398 3618 669 0 24498 0 0 8 0 0 0 0 29 67 677 2 4 26 0
LN_R109_3 X109 Hybrid LN Root 3 P13 30 229 8359 0 0 0 3560 0 88 0 0 0 137 13 0 0 0 0 0 0 0 5 6 0 0 0 0 1077 2 0 0 0 0 0 1644 0 0 0 0 11 49 1527 661 0 54238 0 0 4 0 0 0 1987 52 11 1759 107 3 917 0
LN_R11_1 X11 Landrace LN Root 1 P07 60 87 2210 0 0 0 4486 2 227 0 14 0 234 264 0 0 0 0 0 0 0 0 26 0 0 0 0 31840 107 0 0 0 59 0 96 0 14 0 2 107 266 7314 1018 0 12180 0 0 6 0 0 0 30 350 1118 8785 0 5 46 9
LN_R11_2 X11 Landrace LN Root 2 P07 53 307 5361 0 0 0 1431 0 199 0 0 0 28 111 0 0 0 0 0 0 0 0 0 3 0 0 0 0 20 0 0 0 3 0 208 0 133 0 0 9 45 703 1219 0 40516 0 0 0 0 0 0 51 0 0 5771 42 41 498 0
LN_R11_3 X11 Landrace LN Root 3 P07 132 27 5949 0 0 0 2213 6 114 0 0 0 309 111 0 0 0 0 0 0 0 0 0 0 0 0 0 197 88 7 0 0 37 0 163 0 12 0 0 9 134 4759 1339 0 19498 0 0 3 0 0 0 1933 447 40 8934 91 436 36 0
LN_R110_1 X110 Hybrid LN Root 1 P12 39 7 954 0 0 0 3648 2 58 0 0 0 773 78 0 0 0 0 0 0 0 0 0 0 0 0 0 25027 0 0 0 0 76 0 93 0 0 0 0 7 318 3584 312 0 38488 0 0 0 0 0 0 0 21 47 5177 0 17 31 0
LN_R110_2 X110 Hybrid LN Root 2 P12 23 2641 4321 0 0 0 2412 3 212 0 0 0 74 48 0 0 0 0 0 0 0 0 0 0 0 0 0 172 0 0 0 0 20 0 16 0 12 0 0 298 5570 4281 690 0 30060 0 0 0 0 0 0 0 9 66 1806 0 0 12 0
LN_R110_3 X110 Hybrid LN Root 3 P12 14 226 16640 0 0 0 541 0 26 0 0 0 34 12 0 0 0 0 0 0 0 0 2 0 0 0 0 43 0 0 0 0 781 0 6 0 5 0 0 11 78 3111 786 0 39412 0 0 467 0 0 0 3615 28 5 903 57 0 147 0
LN_R111_1 X111 Hybrid LN Root 1 P12 23 34 363 0 0 6 708 7 30 0 0 0 43 7 0 0 0 0 0 0 0 5 8 0 0 0 0 159 116 338 0 0 0 0 8 0 7 10 3 45 657 3480 3733 0 56240 0 0 3 0 0 0 22 284 190 4760 52 14 13 0
LN_R111_2 X111 Hybrid LN Root 2 P12 64 329 2888 0 0 8 152 6 52 0 0 6 17 104 0 0 0 9 0 0 0 0 66 0 0 0 0 14 3635 30 0 0 0 0 2 0 7 0 0 12 1907 6091 3853 0 31561 3 0 24 0 2 0 0 2472 140 3337 160 36 12 53
LN_R111_3 X111 Hybrid LN Root 3 P12 18 90 1914 0 0 0 1175 0 224 0 4 0 49 18 0 0 0 0 0 0 0 0 0 0 0 0 0 101 18 18 0 0 7 0 37 0 6 0 38 42 1872 2460 1661 0 62305 0 0 0 0 0 0 165 165 16 4551 55 0 112 0
LN_R112_1 X112 Hybrid LN Root 1 P13 63 1386 7375 0 0 0 2827 0 464 0 0 0 719 102 0 0 0 0 0 0 0 0 0 0 0 0 0 11864 0 0 0 0 46 0 159 0 9 0 0 79 4370 884 450 0 19591 0 0 0 0 0 0 0 167 496 13141 0 13 91 0
LN_R112_2 X112 Hybrid LN Root 2 P13 16 20 3828 0 0 0 1261 3 93 0 0 0 20 10 0 0 0 0 0 0 0 3 5 0 0 0 0 43 0 0 15 0 0 0 16 0 11 0 0 9 647 5011 1054 0 48832 0 0 2 0 0 0 210 21 39 777 0 24 5 0
LN_R112_3 X112 Hybrid LN Root 3 P13 25 101 3461 0 0 0 1296 0 1727 0 0 0 96 11 3 0 0 0 0 0 0 0 3 0 0 0 0 273 0 0 0 0 3 0 20 0 8 0 0 85 103 1653 1771 0 67930 0 0 6 0 0 0 148 58 3 5047 134 0 108 0
LN_R113_1 X113 Hybrid LN Root 1 P07 0 2274 11341 0 0 0 2132 0 134 0 0 0 329 154 0 0 0 0 0 0 0 0 4 0 0 0 0 184 0 0 0 0 23 0 110 0 12 0 0 0 202 6370 261 0 58609 0 0 0 0 0 0 112 18 108 3152 0 6 36 0
LN_R113_2 X113 Hybrid LN Root 2 P07 13 32 2180 0 0 0 1668 4 514 0 0 0 50 39 18 0 0 0 0 0 0 0 0 0 0 0 0 100 0 9 0 0 138 0 8 0 0 0 0 149 367 6934 1968 0 32835 0 0 0 0 0 0 94 99 123 1128 96 211 15 0
LN_R113_3 X113 Hybrid LN Root 3 P07 32 340 6045 0 0 0 1790 0 222 0 0 0 141 10 0 0 0 3 0 0 0 0 0 2 0 0 0 47 2 0 0 0 51 0 14 0 4 2 0 33 548 13685 898 0 51718 0 0 0 0 0 0 1127 37 2 2229 105 0 1070 0
LN_R114_1 X114 Hybrid LN Root 1 P02 9 309 19844 0 0 0 1774 146 99 0 0 19 114 60 20 0 0 0 0 0 0 0 0 0 0 0 0 12443 0 0 0 0 40 0 133 0 26 0 0 4 711 4161 507 0 23396 0 0 0 0 0 0 0 5 779 2640 0 13 29 0
LN_R114_2 X114 Hybrid LN Root 2 P02 21 109 1418 0 0 0 3642 9 279 0 0 0 17 14 0 0 0 0 0 0 0 0 0 0 0 0 0 49 16 0 0 0 0 0 15 0 18 0 0 0 3895 5817 3718 0 37911 0 0 0 0 0 0 64 35 1898 1578 126 9 0 0
LN_R114_3 X114 Hybrid LN Root 3 P02 51 161 9863 0 0 0 1756 2 99 0 10 0 178 21 0 0 0 0 0 0 0 0 0 0 11 0 0 104 15 0 0 0 8 0 62 0 30 0 0 488 424 3072 1818 0 45895 0 0 5 0 0 0 408 158 30 2301 125 0 551 0
LN_R115_1 X115 Hybrid LN Root 1 P12 154 433 4830 0 0 0 2747 0 186 0 0 105 144 168 33 10 0 4 0 0 0 0 8 0 0 0 0 8360 0 0 0 0 41 0 1531 0 11 0 4 12 2721 3535 1144 0 18717 0 0 269 0 0 0 0 15 23 5487 0 4 92 0
LN_R115_2 X115 Hybrid LN Root 2 P12 32 76 8903 0 0 0 1347 6 85 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 406 0 8 0 0 127 0 10 0 22 0 0 12 818 2979 6792 0 23832 0 0 12 0 0 0 42 14 76 2918 16 0 8 0
LN_R115_3 X115 Hybrid LN Root 3 P12 45 212 2665 0 0 0 2354 0 416 0 0 0 314 91 0 0 0 0 0 0 0 0 0 0 0 0 0 130 5 0 0 0 12 0 56 0 10 0 0 25 423 2757 2515 0 60532 0 0 5 0 0 0 303 96 4 5475 134 0 65 2
LN_R116_1 X116 Hybrid LN Root 1 P13 27 82 4279 0 0 0 3670 2 431 0 0 0 841 154 0 0 0 0 0 0 0 0 49 0 0 0 0 84 0 0 0 0 23 0 140 0 0 0 0 0 332 1134 1615 0 30731 0 0 0 0 0 0 0 17 26 12126 0 0 30 0
LN_R116_2 X116 Hybrid LN Root 2 P13 43 20 1074 0 0 0 1327 6 108 0 0 0 19 46 2 0 0 0 0 0 0 0 0 0 0 0 0 6214 0 0 0 0 0 0 20 0 14 3 0 0 178 2618 513 0 32376 0 0 0 0 0 0 43 16 835 1600 0 11 79 0
LN_R116_3 X116 Hybrid LN Root 3 P13 31 124 7957 0 0 0 3008 3 124 0 0 0 45 69 0 0 0 0 0 0 0 4 0 0 0 0 0 7 14 0 0 0 0 0 53 0 0 0 0 0 451 2460 876 0 68300 0 0 0 0 0 0 472 170 15 2050 26 5 111 0
LN_R117_1 X117 Hybrid LN Root 1 P02 23 13 806 0 0 0 2516 0 144 0 0 0 533 127 0 2 0 0 0 0 0 0 0 0 0 0 0 983 0 0 0 0 983 0 8267 0 3 0 0 0 361 572 407 0 34235 0 0 0 0 0 0 0 26 17 9779 0 8 15 0
LN_R117_2 X117 Hybrid LN Root 2 P02 49 33 10401 0 0 0 3938 704 473 0 0 0 24 421 0 0 0 0 0 0 0 0 0 112 0 0 0 10093 5 0 0 0 0 0 48 0 79 42 2 15 280 2462 577 0 13958 0 0 0 0 0 0 33 13 4417 4099 34 0 3 0
LN_R117_3 X117 Hybrid LN Root 3 P02 37 103 2117 0 0 0 2663 0 100 0 0 0 50 53 0 0 0 0 0 0 0 0 2 0 0 0 0 234 10 0 0 0 0 0 17 0 50 0 0 3 149 1745 10322 0 65957 0 0 0 0 0 0 199 115 9 2424 221 0 13 0
LN_R118_1 X118 Hybrid LN Root 1 P13 24 13 30314 0 0 0 1069 0 47 0 0 0 93 92 0 0 0 0 0 0 0 0 0 0 0 0 0 151 0 0 0 0 32 0 97 0 0 0 0 2 464 7886 478 0 14456 0 0 0 0 0 0 25 16 12 1518 0 6 113 0
LN_R118_2 X118 Hybrid LN Root 2 P13 36 78 2646 0 0 0 1872 14 207 0 0 0 186 40 7 0 0 3 0 0 0 0 21 0 0 0 0 587 0 0 0 0 168 0 9 0 2 3 3 9 107 3435 506 0 25337 0 0 0 0 0 0 54 54 142 1565 75 120 25 0
LN_R118_3 X118 Hybrid LN Root 3 P13 26 254 3515 0 0 0 702 6 483 0 25 0 161 15 4 0 0 3 0 0 0 0 11 0 0 0 0 6 0 0 0 0 0 0 35 0 4 0 0 30 258 7350 3136 0 70999 0 0 0 0 0 0 375 47 8 2383 41 0 55 0
LN_R119_1 X119 Teosinte LN Root 1 P13 9 95 30800 0 0 0 1393 0 22 0 0 0 281 423 0 0 0 0 0 0 0 0 0 0 0 0 0 406 0 0 92 0 48 0 202 0 16 0 0 10 266 18618 495 0 2558 0 0 0 0 0 0 609 6 148 10791 0 14 69 0
LN_R119_2 X119 Teosinte LN Root 2 P13 14 88 10322 0 0 0 3401 11 357 0 0 0 87 17 16 0 0 0 0 0 0 0 0 0 0 0 0 293 5 0 0 0 68 0 117 0 1703 0 0 8 247 2027 535 0 29405 0 0 0 0 0 0 35 15 147 1976 30 145 0 0
LN_R119_3 X119 Teosinte LN Root 3 P13 57 3974 18211 0 0 0 2033 0 83 0 2 0 347 134 0 0 0 0 0 0 0 0 11 0 0 0 0 16 0 123 0 0 0 0 36 0 0 2 4 7 125 11872 1147 0 12996 0 0 3 0 0 0 381 52 7 12250 114 0 33 0
LN_R12_1 X12 Landrace LN Root 1 P02 13 20 2070 0 0 0 5706 0 2167 0 0 0 717 179 0 0 0 0 0 0 0 0 0 0 0 0 0 337 0 38 0 0 0 0 204 0 2946 0 0 5248 100 425 2820 0 27403 0 0 0 0 0 0 12 58 69 16341 0 119 16 5
LN_R12_2 X12 Landrace LN Root 2 P02 35 180 3882 0 0 0 1121 0 54 0 0 0 94 59 0 0 0 0 0 0 0 0 3 0 0 0 0 47 17 0 0 0 0 0 10 0 10 0 0 8 76 1230 895 0 56170 0 0 0 0 0 0 0 89 70 4779 0 0 7 0
LN_R12_3 X12 Landrace LN Root 3 P02 68 4 2366 0 0 0 2783 5 286 0 0 0 126 50 0 0 0 0 0 0 0 6 0 0 0 0 0 4 8 165 0 0 10 0 133 0 10 12 0 0 781 1782 9960 0 59419 0 0 3 0 0 0 287 121 23 3953 42 18 17 0
LN_R120_1 X120 Teosinte LN Root 1 P07 130 21 1490 0 0 0 5078 0 444 0 0 0 1318 1675 0 0 0 0 0 0 0 0 11 0 0 0 0 276 0 15 0 0 0 0 337 0 25 0 0 5 120 730 233 0 1640 0 0 12 0 0 0 13 25 44 12018 0 78 13 0
LN_R120_2 X120 Teosinte LN Root 2 P07 6 66 3425 0 0 0 2714 10 528 0 0 0 184 97 0 0 0 7 0 0 0 50 42 42 0 0 0 2960 5 0 0 0 0 0 112 0 33 0 0 10 577 6681 1339 0 23713 0 0 0 0 0 0 4 39 203 2755 6 6 16 0
LN_R120_3 X120 Teosinte LN Root 3 P07 60 232 10446 0 0 0 4059 0 52 0 0 0 281 188 0 0 0 0 0 0 0 0 0 0 0 0 0 150 8 0 0 0 17 0 104 0 6 0 0 8 76 2268 1463 0 60878 0 0 5 0 0 0 364 12 6 3299 15 3 22 0
LN_R121_1 X121 Teosinte LN Root 1 P02 283 0 13457 0 0 0 2552 0 1491 0 0 0 667 72 0 0 0 0 0 0 3 0 47 2 0 0 0 218 0 9687 0 0 0 0 104 0 19 0 0 4 1914 16395 1755 0 2927 0 0 3285 0 0 0 17 4121 106 5552 5 20 10 0
LN_R121_2 X121 Teosinte LN Root 2 P02 27 372 38658 0 0 0 1063 0 174 0 0 0 26 22 0 0 0 0 0 0 0 7 0 0 0 0 0 499 0 0 0 0 0 0 23 0 14 0 0 226 180 2441 308 0 3679 0 0 0 0 0 0 17 0 60 832 11 96 5 0
LN_R121_3 X121 Teosinte LN Root 3 P02 215 115 4205 0 0 0 726 0 21 0 0 0 102 6 0 0 0 0 0 0 0 0 0 0 0 0 0 901 4 0 0 0 0 0 56 0 12 0 10 0 87 13466 614 0 6349 0 0 0 0 0 0 40118 34 7 2075 28 10 54 0
LN_R122_1 X122 Teosinte LN Root 1 P07 222 14 29397 0 0 0 5265 0 52 0 0 0 773 35 0 0 0 0 0 0 0 0 0 6 0 0 0 117 0 23 0 0 143 0 138 0 0 0 0 26 134 879 105 0 1074 0 0 11 0 0 0 5 33 35 1194 0 29 30 0
LN_R122_2 X122 Teosinte LN Root 2 P07 16 16 2061 0 0 0 2142 12 79 0 0 0 80 32 0 3 0 0 0 0 0 175 4 0 0 0 0 89 10 0 0 0 14 0 35 0 148 0 0 4 315 825 308 0 16065 0 0 0 0 0 0 73 14 98 3485 0 4 7 0
LN_R122_3 X122 Teosinte LN Root 3 P07 49 73 41464 0 0 0 468 0 0 2 0 0 103 49 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 11 0 9 0 0 0 0 5 29 802 112 0 1745 0 0 0 0 0 0 20707 27 0 494 13 2 38 0
LN_R123_1 X123 Teosinte LN Root 1 P13 434 0 1130 0 0 0 3430 0 560 0 0 0 530 135 0 0 0 0 0 0 0 2 7 0 0 0 0 38046 0 20 0 0 9 0 189 0 41 0 0 5 303 384 195 0 1702 0 0 11 0 0 0 31 24 45 5465 0 22 14 0
LN_R123_2 X123 Teosinte LN Root 2 P13 100 58 10556 0 0 0 1928 0 98 0 2 0 54 17 0 0 0 0 0 0 0 3 0 0 0 0 0 44 0 0 0 0 2 0 52 0 7 0 0 82 1128 2161 338 0 10583 0 0 0 3 0 0 13 22 10 1209 7 37 0 0
LN_R123_3 X123 Teosinte LN Root 3 P13 51 54 5511 0 0 0 2551 0 13 0 9 0 969 11 0 0 0 0 0 0 0 0 4 0 0 0 0 13 0 0 0 0 0 0 415 0 14 0 4 0 1161 1550 476 0 20274 0 0 0 0 0 0 676 21 10 6611 22 0 36 0
LN_R124_1 X124 Teosinte LN Root 1 P12 197 78 2210 0 0 0 4090 0 1242 0 0 0 413 335 0 0 0 0 0 0 0 0 4 0 0 0 0 25016 0 34 0 0 3 0 61 0 154 0 0 9 3754 495 695 0 5071 0 0 20 0 0 0 33 40 5474 12839 0 3 16 0
LN_R124_2 X124 Teosinte LN Root 2 P12 3 3450 9202 0 0 0 2768 0 127 0 0 0 86 46 0 0 0 0 0 0 0 0 6 0 0 0 0 38 0 0 0 0 4 0 171 0 8 0 0 84 247 1614 160 0 13803 0 0 0 0 0 0 4 8 23 2330 6 35 13 0
LN_R124_3 X124 Teosinte LN Root 3 P12 60 297 32574 0 0 0 1794 0 150 0 2 0 239 31 399 0 0 0 0 0 0 0 5 0 0 0 0 28 6 0 0 0 0 0 88 0 30 0 0 34 367 9170 2054 0 18680 0 0 4 0 0 0 2883 87 5 3470 102 5 446 0
LN_R125_1 X125 Teosinte LN Root 1 P12 31 100 15744 0 0 0 2624 0 47 0 0 0 305 66 0 0 0 0 0 0 0 0 388 0 0 0 0 214 0 20 0 0 0 0 23 0 162 0 0 0 90 420 5328 0 1165 0 0 9 0 0 0 118 153 15 2566 0 9 622 0
LN_R125_2 X125 Teosinte LN Root 2 P12 87 32 986 0 0 0 2416 0 75 0 0 0 111 15 0 0 0 0 0 0 0 42 3 0 0 0 0 22 0 0 0 0 0 0 107 0 127 0 0 56 184 5461 187 0 26067 0 0 0 0 0 0 62 18 9 5194 7 99 5 0
LN_R125_3 X125 Teosinte LN Root 3 P12 63 555 9355 0 0 0 2226 0 354 0 0 0 904 18 0 0 0 5 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 121 0 3 5 0 4 345 1770 925 0 4896 0 0 0 0 0 0 316 19 3 5830 16 8 38 0
LN_R126_1 X126 Teosinte LN Root 1 P13 102 329 33171 0 0 0 1088 0 90 0 0 26 392 53 37 0 0 0 0 0 0 101 7 0 3 0 0 398 0 25 0 0 0 0 65 0 17 0 0 0 1663 3216 820 0 7268 0 0 19 0 0 0 23 95 77 2682 0 29 24 0
LN_R126_2 X126 Teosinte LN Root 2 P13 190 7 17012 0 0 0 2436 4 281 0 0 0 206 118 10 0 0 4 0 0 0 0 0 0 0 0 0 100 0 0 0 0 156 0 101 0 27 0 0 0 89 511 297 0 1214 3 0 0 0 0 0 46 12 62 2877 42 90 5 0
LN_R126_3 X126 Teosinte LN Root 3 P13 151 184 7315 0 0 0 7968 0 39 0 29 0 493 105 16 0 0 0 0 0 0 0 16 4 0 0 0 40 55 0 0 0 0 0 170 0 105 0 0 47 1091 3926 905 0 27113 0 0 0 0 0 0 300 106 10 10947 34 13 178 0
LN_R127_1 X127 Teosinte LN Root 1 P02 3190 443 9922 0 0 0 5726 0 1719 0 0 97 642 895 46 19 0 0 0 0 0 0 8 0 0 0 0 568 0 29 0 0 3 0 161 0 266 0 0 0 382 5601 557 0 1875 16 0 385 0 0 0 213 53 53 7920 0 49 20 0
LN_R127_2 X127 Teosinte LN Root 2 P02 77 88 19471 0 0 0 185 0 21 0 6 0 27 7 0 0 0 0 0 0 0 0 4 0 0 0 0 3 4476 293 0 0 0 0 0 0 0 2 0 5 319 770 26352 0 6960 0 0 12 0 0 0 0 237 503 1404 22 0 19 30
LN_R127_3 X127 Teosinte LN Root 3 P02 147 94 5029 0 0 0 3677 6 89 0 0 0 274 63 0 0 0 0 0 0 0 0 0 0 0 0 0 17 3 2 0 0 12 0 76 0 11 0 0 31 299 3061 2333 0 30526 0 0 0 0 0 0 6517 36 0 4284 153 2 25 0
LN_R128_1 X128 Teosinte LN Root 1 P07 76 82 53900 0 0 0 3075 0 119 0 0 0 237 60 0 0 0 0 0 0 0 0 40 0 0 0 0 152 0 19 0 0 375 0 75 0 7 0 2 0 263 383 1325 0 6458 0 0 15 0 0 0 18 33 36 5586 0 8 31 0
