CK	D	LN	LP	
ASV785	6.84E-07	2.10E-07	4.63E-07	0.104076913
ASV721	0.008542741	1.47E-07	0.005327498	0.006200208
ASV1200	0.247731559	0.184933319	2.58E-07	0.049434945
ASV799	1.63E-07	0.129982496	1.35E-07	1.09E-06
ASV1162	1.58E-07	2.10E-07	9.44E-07	9.86E-07
ASV89	5.50E-07	0.354724978	0.21978975	0.253481386
ASV112	1.46E-07	0.135980941	9.20E-07	1.57E-07
ASV46	1.52E-07	0.061224255	1.79E-06	0.326772637
ASV78	0.060563918	0.089882488	1.21E-07	0.258372251
ASV239	1.49E-06	1.49E-07	4.80E-07	8.66E-07
ASV528	1.30E-07	4.86E-07	8.38E-07	0.190260481
ASV203	6.87E-07	0.104761488	1.16E-06	8.29E-07
ASV752	1.50E-07	6.85E-07	1.34E-06	1.64E-07
ASV653	2.01E-07	NA	1.97E-07	2.01E-07
ASV308	1.71E-07	9.13E-07	0.007779823	2.93E-07
ASV210	5.97E-07	3.22E-07	7.98E-07	9.16E-07
ASV218	0.076574011	0.034330963	6.31E-07	1.90E-07
ASV83	5.51E-07	8.81E-07	0.133204793	9.60E-07
ASV40	0.009582947	1.57E-07	0.1420857	1.31E-07
ASV119	0.134349562	0.068434418	0.201706397	0.104602175
ASV987	0.124764885	0.009585559	4.79E-07	6.18E-07
ASV406	1.85E-06	1.66E-06	1.91E-07	8.42E-07
ASV245	1.15E-06	1.04E-06	0.027610955	0.174568723
ASV387	0.150693364	0.091906681	0.029674235	0.20371048
ASV374	0.217110302	6.84E-07	7.37E-07	0.124091484
ASV2046	2.35E-05	1.68E-07	0.023649148	0.153586555
ASV450	0.238110215	0.025275338	5.37E-07	0.094914438
ASV1023	1.44E-07	7.65E-07	1.15E-06	0.090521824
ASV548	1.60E-07	0.081780029	0.060992158	0.173880096
ASV1791	1.40E-07	6.68E-07	0.066842635	1.14E-06
ASV288	0.067729013	1.66E-07	1.75E-07	0.353051226
ASV2322	1.64E-07	0.271561158	0.079636093	1.61E-07
ASV312	1.37E-07	0.275234227	0.206997445	0.173657187
ASV558	3.32E-07	9.69E-07	6.38E-07	9.71E-07
ASV2178	0.345304365	0.143033801	0.001083332	0.011553087
ASV1464	6.57E-07	0.289374654	6.23E-07	1.53E-07
ASV226	0.222649765	5.35E-07	0.203134286	6.81E-07
ASV121	9.49E-07	1.65E-07	0.189254429	0.223627589
ASV322	0.048882087	1.96E-07	5.56E-07	0.000811348
ASV477	1.31E-07	0.038344792	1.57E-07	0.028434842
ASV1143	0.070963192	0.092811391	0.188184744	0.203426502
ASV15	2.03E-07	0.17144331	0.193182764	0.293136393
ASV1320	0.096294201	0.290745609	0.005545166	0.225839408
ASV66	0.263676255	0.323632136	0.111031393	0.402569601
ASV1509	8.93E-07	0.028675282	0.052279766	0.077270668
ASV29	1.56E-07	0.065268808	3.66E-07	0.165809009
ASV97	1.84E-06	0.160588902	0.010046343	0.047006312
ASV1204	3.06E-07	0.175574464	0.05230733	9.22E-07
ASV360	0.062988225	0.049638463	0.185527761	0.020373844
ASV557	5.99E-07	0.340815294	0.100664661	0.098389331
ASV164	0.022918857	1.34E-07	1.76E-07	0.011419509
ASV577	5.84E-07	0.081860702	0.112550595	5.41E-07
ASV748	0.086028802	1.32E-07	0.062389405	0.112263986
ASV1072	8.26E-07	0.368337335	0.04804121	1.73E-07
ASV1883	0.137356655	0.074941525	0.120659361	5.01E-07
ASV687	0.010567811	1.41E-07	7.74E-07	7.50E-07
ASV2506	0.048562294	8.42E-07	8.82E-07	0.115837146
